100 100000
57 80 145
34 69 514
11 31 744
32 58 844
79 89 650
57 83 823
5 30 61
68 76 261
28 54 782
70 84 285
14 91 63
49 86 571
8 46 264
26 93 951
26 48 366
49 91 970
73 96 947
10 13 591
98 98 209
12 32 147
88 97 940
81 94 226
43 82 96
9 17 326
89 95 797
35 95 882
99 99 333
52 68 898
55 56 938
15 16 835
87 99 101
11 75 452
22 37 439
77 95 326
59 66 116
77 80 285
26 44 11
67 67 448
61 65 255
40 97 887
5 91 221
88 94 841
85 97 289
37 73 56
73 89 821
21 87 820
40 82 46
59 92 978
43 85 667
16 94 580
80 91 449
99 100 741
61 100 425
55 81 489
11 99 79
48 67 84
51 64 958
51 100 707
10 99 802
84 98 162
55 93 377
10 27 72
61 62 903
18 84 430
56 99 389
37 96 79
72 76 940
49 57 60
20 41 364
38 94 864
78 88 983
70 89 317
64 72 547
14 61 663
16 31 19
18 94 757
21 36 740
96 100 226
3 26 113
41 61 535
90 98 2
70 81 942
96 98 422
74 82 806
30 49 802
4 24 241
10 29 770
19 89 260
70 72 228
19 52 501
55 89 429
13 14 668
22 60 975
34 54 505
50 62 231
66 66 712
44 88 75
97 97 976
41 54 306
41 63 439
21 22 52
1 19 760
17 65 793
93 100 377
66 68 845
15 80 424
96 96 564
58 87 787
71 78 218
21 26 452
59 85 152
49 100 309
1 68 305
25 84 916
75 78 756
29 41 831
80 80 913
51 58 127
22 59 226
37 100 625
52 53 614
88 89 893
53 86 567
23 58 468
74 87 119
62 72 780
60 86 647
94 97 478
4 64 229
95 95 508
45 56 635
53 71 155
17 70 974
16 61 663
98 99 1000
43 78 128
100 100 80
54 86 148
42 96 151
44 57 991
85 93 443
91 100 199
60 88 249
38 70 532
25 84 739
2 52 548
40 62 547
78 95 627
12 97 166
49 94 512
24 73 65
16 58 818
38 99 719
100 100 758
18 63 280
19 89 139
57 65 620
19 80 255
6 19 169
16 66 696
65 91 645
49 88 729
71 91 301
86 99 967
7 66 546
14 79 265
78 93 452
24 78 582
96 98 91
50 81 202
85 86 622
66 85 720
11 40 202
19 37 528
81 87 50
30 55 945
45 69 660
73 96 287
27 95 409
39 43 512
77 87 101
68 78 151
31 76 110
5 48 488
78 91 703
88 88 820
61 91 237
68 70 909
7 20 615
29 77 79
34 49 140
44 86 208
96 96 943
76 94 231
68 74 60
30 42 233
68 79 384
76 90 181
13 27 841
67 77 411
83 93 694
90 93 519
70 82 205
35 50 23
93 99 765
2 22 386
75 80 326
98 100 464
42 61 825
49 51 163
85 92 858
40 56 672
36 99 418
34 76 208
64 93 280
89 96 527
84 96 500
74 100 141
100 100 651
11 45 68
55 55 869
3 59 408
9 78 111
4 20 580
16 23 930
12 16 346
42 42 870
29 34 603
90 97 951
51 63 968
20 95 500
8 100 196
49 87 704
48 88 914
53 67 993
62 81 587
7 34 662
64 88 863
19 50 114
44 70 610
66 66 25
75 90 157
31 90 486
93 94 385
11 55 674
65 68 437
31 82 628
30 82 321
74 84 373
29 90 796
53 85 206
47 100 466
58 58 563
6 74 687
97 99 95
13 33 230
50 82 932
91 94 949
80 84 605
68 73 291
53 71 889
49 68 445
9 64 670
44 59 137
83 84 624
98 98 429
32 96 418
6 32 779
92 95 85
46 87 468
63 92 500
26 74 593
59 60 599
9 59 662
47 82 109
61 66 157
65 97 274
9 31 1000
78 86 510
66 93 743
15 26 107
93 95 18
4 93 59
8 64 432
47 80 318
37 82 985
20 68 953
22 62 952
74 98 870
65 85 907
62 74 299
32 86 200
39 67 889
78 93 380
56 85 935
46 67 108
26 43 34
34 48 234
52 55 464
63 73 234
29 85 317
19 68 426
38 74 706
45 64 12
71 81 792
5 61 646
5 58 186
45 71 985
33 41 599
34 49 765
3 40 341
6 54 848
41 72 480
56 61 269
29 92 545
67 76 906
17 37 424
13 67 733
88 91 356
69 92 945
92 100 806
17 83 929
39 71 614
96 100 422
68 89 299
11 19 646
21 22 822
87 98 147
41 77 447
68 98 353
96 97 59
38 95 949
86 100 79
23 95 760
99 99 886
99 100 286
30 82 228
76 88 389
10 39 195
76 78 86
39 85 158
74 95 807
70 76 805
21 27 510
56 58 948
66 99 625
72 73 177
40 98 565
20 47 239
4 100 651
84 90 281
22 62 985
51 81 969
68 86 431
58 92 630
87 93 605
24 89 554
2 15 100
7 30 768
55 59 766
40 68 939
87 100 111
51 91 866
79 86 348
98 99 987
19 38 565
4 96 133
12 79 606
70 82 970
21 93 386
51 71 56
91 91 875
67 73 144
57 60 583
47 56 948
65 100 636
100 100 125
89 99 705
41 86 615
29 49 455
54 81 793
1 89 553
98 99 578
14 52 192
72 93 897
65 80 241
44 81 64
75 81 546
47 69 412
91 98 453
17 63 388
54 76 668
62 65 399
32 39 385
41 55 143
42 55 483
25 44 835
75 94 738
26 86 237
94 96 738
78 93 583
44 92 258
47 88 460
96 96 614
53 99 314
76 86 871
87 87 707
73 75 969
81 87 169
80 93 990
48 70 355
4 52 828
38 74 987
6 38 698
9 9 410
97 100 86
86 90 380
94 100 465
39 62 7
65 97 349
3 23 118
67 80 980
10 53 302
82 98 406
50 96 887
80 97 560
63 92 372
36 95 718
35 37 238
85 93 328
21 43 279
11 42 453
80 99 328
25 28 669
58 61 56
69 95 466
36 98 330
68 77 698
4 50 739
70 92 572
79 99 795
71 100 310
40 84 409
88 95 824
4 29 375
25 100 343
52 56 33
25 67 868
95 98 712
41 52 693
1 29 67
41 47 109
32 46 994
90 98 556
6 12 894
57 75 598
15 16 136
72 86 731
64 77 729
42 46 797
71 93 366
19 59 73
86 100 855
98 98 895
38 86 763
3 4 931
65 82 4
43 75 910
99 99 957
96 98 632
50 81 958
53 89 919
32 84 794
16 21 977
97 99 751
100 100 653
56 83 919
100 100 383
92 99 866
68 75 852
80 84 398
55 69 188
37 37 576
77 85 421
75 76 849
79 91 516
81 91 183
50 69 871
49 79 536
44 85 379
16 28 899
24 34 10
5 96 720
57 77 736
7 57 746
33 41 940
5 53 386
67 95 506
2 79 527
62 87 848
81 97 760
53 78 130
3 59 215
43 88 195
85 87 448
77 90 321
9 56 869
19 21 60
4 26 765
84 95 335
85 87 614
93 100 362
32 33 479
82 92 967
72 92 641
65 99 898
94 96 892
5 54 194
99 99 166
57 78 250
87 91 52
35 42 610
73 77 178
100 100 68
80 92 814
52 96 864
27 84 896
60 90 176
50 96 445
33 80 187
30 73 728
16 27 756
61 69 886
42 64 249
61 99 666
3 100 117
89 100 225
37 89 50
13 40 407
50 76 228
6 68 727
85 97 228
22 30 257
80 94 502
77 80 951
83 84 218
4 83 668
42 49 525
24 39 533
4 27 602
26 67 427
21 57 692
71 77 811
34 35 10
98 100 782
33 36 101
73 83 609
85 93 5
29 88 429
4 48 164
40 68 435
54 85 669
99 99 185
53 87 75
99 100 625
28 61 277
3 44 926
34 76 590
16 42 553
76 85 978
33 37 430
30 92 64
61 96 530
2 47 208
78 85 697
11 87 563
56 70 837
22 45 272
35 44 349
15 34 326
35 85 103
19 90 947
91 94 363
32 57 364
62 97 682
40 43 497
28 32 539
93 97 871
22 23 906
70 79 974
91 94 301
88 99 340
87 97 470
2 11 113
86 96 978
33 39 851
14 46 290
93 93 212
18 32 36
43 71 214
36 81 733
68 95 214
27 88 473
24 61 463
92 92 111
97 100 303
25 66 433
39 64 287
100 100 639
17 50 610
9 16 955
44 68 750
80 93 709
85 88 741
70 93 963
2 93 873
69 100 957
34 52 319
35 84 394
20 91 539
57 85 181
18 37 478
95 98 678
54 96 389
1 23 762
64 80 275
54 83 107
35 37 70
54 78 199
40 84 554
20 47 555
54 81 31
14 56 166
33 93 548
39 54 433
95 99 813
57 74 921
17 67 905
62 73 453
68 85 412
99 99 824
87 100 496
96 100 278
62 69 346
6 85 975
79 89 196
48 83 982
39 59 215
84 92 502
37 80 709
21 83 324
72 75 59
40 77 448
4 51 586
93 93 533
6 95 921
38 65 816
91 97 137
15 85 147
7 26 453
84 84 955
10 24 658
8 16 227
14 62 870
34 68 333
66 82 573
30 51 692
36 59 76
17 77 62
77 78 814
82 87 54
72 88 68
75 88 779
29 82 405
3 73 190
27 53 83
80 96 104
23 80 11
62 92 343
14 68 83
20 99 417
12 98 600
10 57 589
34 80 302
88 97 428
47 60 323
60 69 639
16 34 303
51 61 1000
98 100 363
9 27 632
9 72 301
62 74 44
46 88 701
87 91 972
76 92 343
90 99 98
81 94 325
45 97 392
71 75 127
34 81 365
9 89 247
40 53 498
100 100 628
46 59 663
54 91 339
47 60 993
50 97 418
93 100 185
61 70 771
89 93 607
76 97 638
57 88 751
40 77 15
62 91 277
60 97 268
56 65 109
29 95 465
29 31 841
93 100 879
22 40 618
43 100 384
85 100 153
50 88 375
82 92 270
56 99 799
22 37 15
18 55 364
36 52 652
77 91 7
68 76 348
20 47 647
59 96 709
72 98 184
79 90 5
31 96 467
64 79 169
69 71 126
68 100 957
86 99 613
15 89 901
96 100 225
74 82 308
56 88 416
30 80 421
98 99 646
7 59 51
37 91 341
46 98 553
30 79 875
36 41 329
33 53 836
45 68 45
74 87 597
6 36 987
30 61 368
48 83 955
51 85 33
46 56 68
99 100 430
91 93 652
77 99 795
60 83 913
20 22 937
29 89 324
83 93 621
67 75 339
62 65 198
67 98 410
62 97 397
53 63 324
3 32 206
58 95 298
84 92 141
92 92 512
43 61 219
62 82 276
11 69 504
80 87 416
8 87 8
87 96 502
79 81 860
40 74 379
2 25 121
84 84 957
50 57 15
43 57 208
62 76 616
26 38 1000
91 98 576
63 74 918
26 68 812
71 76 915
21 88 84
11 88 393
60 69 522
4 51 109
1 66 388
48 92 396
52 72 654
39 81 673
89 98 33
86 100 452
76 90 624
85 86 230
56 68 111
68 84 108
40 63 965
92 100 893
75 82 804
36 73 768
18 18 921
61 73 917
41 66 190
95 98 217
94 96 266
49 72 680
6 34 98
46 89 876
23 100 400
86 87 94
63 82 682
6 24 858
63 83 354
18 21 138
70 85 296
47 91 428
94 94 469
33 74 254
50 96 396
13 26 591
57 75 297
24 81 752
21 43 222
26 71 482
85 94 18
50 91 919
26 36 543
74 80 713
20 76 500
48 49 86
100 100 835
44 62 776
94 97 829
23 74 170
29 52 569
99 100 201
56 76 14
62 83 144
36 77 974
69 70 509
5 39 4
21 89 94
22 31 782
89 94 628
96 98 919
12 53 203
15 37 457
17 52 319
11 61 532
86 91 138
1 82 40
24 91 62
4 63 631
97 97 391
88 93 62
7 66 775
80 99 910
81 92 377
5 98 545
59 65 403
43 57 529
29 77 236
92 98 783
79 81 9
18 99 956
4 69 895
84 90 167
15 34 581
89 89 41
15 53 943
40 87 321
92 98 983
5 32 830
12 52 824
2 60 304
85 97 107
72 96 315
9 99 848
47 73 287
25 33 675
68 100 581
35 59 528
16 99 715
12 42 193
53 78 87
79 88 333
81 93 307
78 83 125
48 78 439
86 86 392
5 79 786
2 39 919
4 18 846
48 83 188
19 69 609
87 99 723
2 39 550
95 95 946
67 99 323
63 75 420
21 45 198
16 74 61
19 80 445
12 25 63
65 83 933
66 76 818
33 75 843
89 92 38
23 31 777
83 89 955
73 94 370
18 79 995
5 42 730
28 88 607
77 96 607
76 78 342
41 89 21
92 97 124
42 75 797
46 70 636
29 31 183
55 67 47
63 65 552
2 39 543
71 81 522
26 90 449
5 90 9
96 100 609
16 49 334
55 89 599
8 47 653
66 69 449
44 93 794
29 41 416
86 98 48
76 93 612
28 55 37
55 74 173
97 99 516
52 89 9
100 100 688
54 59 568
85 86 963
21 49 291
50 93 141
14 74 636
86 90 95
73 90 517
5 45 28
45 65 949
10 53 799
72 84 929
87 93 125
12 56 599
10 82 766
56 68 707
99 100 566
94 96 531
70 99 367
86 88 980
14 84 190
71 71 91
62 81 867
15 77 745
82 87 415
21 92 313
92 98 678
86 100 388
49 89 599
48 77 372
77 95 537
53 92 750
29 67 914
87 100 359
10 12 159
55 82 415
71 74 991
41 67 855
39 72 418
85 99 374
85 88 472
9 97 150
91 95 636
50 58 452
42 53 810
1 70 576
3 61 430
58 67 319
58 81 695
15 19 999
72 91 840
94 97 412
68 100 480
59 64 715
22 97 478
30 84 464
60 62 50
74 97 898
64 91 566
39 53 430
100 100 283
7 45 274
25 89 704
56 99 717
23 97 134
23 59 822
33 37 734
54 98 760
54 73 629
20 39 960
60 97 342
81 98 637
25 76 407
100 100 960
73 74 340
32 91 98
26 50 367
38 92 622
56 68 455
30 34 146
79 96 64
18 82 799
42 59 268
92 93 94
59 92 383
17 95 130
91 93 227
20 67 389
16 39 845
98 100 147
27 81 79
87 100 835
86 96 626
67 73 547
30 53 57
30 83 85
7 78 966
75 94 88
22 98 831
58 75 812
3 37 730
39 87 630
66 75 849
90 98 522
64 69 662
75 93 650
8 31 854
1 53 812
77 90 835
34 40 257
1 17 524
43 96 350
44 77 696
15 16 249
87 90 997
19 48 161
25 38 102
61 69 821
41 60 617
50 60 581
32 84 325
83 85 351
89 89 930
25 70 591
56 61 193
79 86 96
49 56 515
91 96 70
79 87 299
90 97 84
80 80 431
25 36 484
16 34 853
28 98 36
61 89 924
14 77 56
84 96 502
20 85 283
4 87 433
63 72 342
69 88 384
80 87 764
97 99 921
58 81 700
70 96 90
33 83 792
24 87 311
64 79 506
8 95 615
28 100 358
29 39 771
48 80 476
9 66 892
13 79 217
5 94 70
98 100 15
93 99 643
6 50 125
59 96 277
13 95 636
35 76 742
4 41 914
46 65 164
85 92 927
64 96 987
78 78 265
69 92 968
50 78 905
23 67 84
27 93 538
88 90 615
82 97 650
81 86 936
88 94 507
77 77 182
44 80 844
22 69 830
41 74 520
48 87 621
30 91 76
50 76 579
81 88 599
97 99 518
32 48 659
87 100 573
71 92 782
29 72 233
92 94 482
70 99 868
100 100 551
89 92 451
37 54 776
64 82 479
70 70 900
15 62 226
8 99 420
64 64 586
6 88 347
38 93 891
59 75 457
33 96 714
15 94 158
55 90 925
62 91 818
13 26 659
17 36 453
44 84 839
33 39 223
40 51 859
89 94 746
5 18 30
29 51 383
91 99 248
95 97 647
89 100 266
83 100 376
89 100 398
58 73 767
50 53 911
17 97 439
10 22 438
84 100 330
75 84 597
85 94 370
3 72 694
51 70 322
7 99 551
58 61 348
2 45 684
97 98 58
86 87 264
25 31 142
66 69 845
32 56 970
95 98 463
41 71 370
8 48 725
83 99 140
46 61 882
9 57 40
50 85 325
96 98 965
54 54 138
97 97 69
16 59 525
28 96 696
96 100 378
70 84 121
47 85 596
34 54 60
12 64 693
87 96 489
1 28 592
92 98 506
19 84 97
57 62 640
91 97 192
81 100 696
76 91 227
42 57 215
47 92 460
80 83 293
6 81 438
6 66 313
52 58 948
100 100 154
29 77 966
88 100 647
74 78 104
56 68 401
3 61 54
100 100 510
90 90 517
67 88 589
86 97 305
51 69 881
49 95 445
52 56 707
66 68 982
65 81 509
95 99 740
73 99 456
95 96 185
3 27 574
6 57 795
100 100 760
3 73 166
32 56 847
16 17 832
69 89 508
3 74 960
87 87 555
34 54 412
85 91 761
3 3 858
87 88 376
13 22 13
33 66 131
55 84 467
95 96 143
74 80 563
32 92 150
83 83 281
73 90 89
10 13 821
91 96 146
5 11 250
33 96 356
5 53 169
28 52 680
42 87 338
77 89 914
21 98 489
44 53 317
35 85 147
85 92 912
31 34 668
12 35 53
91 93 663
13 66 218
93 98 56
79 79 545
42 84 428
53 66 418
8 38 280
19 94 688
12 96 236
81 85 801
74 94 705
70 96 934
71 81 552
26 77 790
96 97 776
48 99 725
55 71 209
15 53 510
80 81 131
24 85 936
22 95 812
84 99 228
60 80 822
26 93 798
75 94 180
9 73 151
21 56 569
37 97 667
30 43 589
96 98 48
24 88 289
6 41 726
99 100 715
46 52 420
99 100 724
53 59 685
99 100 272
21 21 943
16 62 622
6 40 364
4 36 872
22 24 235
51 98 981
50 68 607
18 78 924
100 100 508
5 40 781
76 78 315
33 48 311
18 21 25
75 86 143
28 61 624
89 91 641
12 62 199
42 84 603
59 86 184
43 67 75
31 96 826
74 74 893
33 93 451
16 76 456
84 93 768
68 82 693
54 59 875
98 98 656
89 94 151
80 94 26
73 90 238
47 99 804
20 42 837
21 62 655
67 86 199
92 93 688
32 50 488
59 99 988
34 50 363
87 94 580
11 70 972
63 99 791
19 53 59
11 86 493
30 58 23
72 96 918
68 92 893
76 98 135
20 45 312
76 98 435
21 22 739
36 50 359
57 77 154
89 92 155
93 99 497
30 70 508
67 98 919
32 51 115
68 73 571
72 92 905
9 84 744
88 100 450
70 70 167
66 77 232
42 76 856
9 50 79
49 99 300
2 96 710
94 100 690
52 75 81
32 32 700
80 84 371
45 57 227
81 85 818
38 78 717
37 91 885
60 87 719
24 73 717
22 96 800
34 98 962
54 82 462
43 44 897
38 82 850
69 94 734
14 31 230
69 94 571
1 80 621
22 26 110
47 55 30
98 98 769
47 82 842
38 40 626
35 47 106
40 61 505
40 66 370
37 59 744
19 92 382
41 47 238
89 96 97
10 30 565
21 49 686
64 90 483
61 85 400
70 80 336
63 75 589
47 67 122
81 82 505
1 1 154
50 87 151
86 88 230
22 51 358
76 83 461
12 69 422
68 99 473
78 89 591
42 55 146
5 50 573
10 58 539
5 57 961
96 98 17
15 73 546
33 55 898
64 64 419
69 69 771
16 42 550
41 85 289
98 99 660
46 96 685
92 100 652
1 2 194
15 25 815
73 94 743
68 85 962
47 87 367
48 59 296
78 100 925
75 86 757
36 89 378
59 96 139
85 95 486
69 78 298
46 46 36
57 61 465
87 88 797
65 89 973
12 21 286
95 99 425
73 81 165
65 84 16
12 34 908
76 96 170
23 69 551
59 93 730
47 57 684
29 36 353
9 15 864
90 99 70
52 52 479
14 77 367
95 95 243
91 94 214
89 90 307
29 71 759
80 92 261
89 100 908
33 49 527
93 99 594
2 8 705
100 100 289
28 49 445
3 46 331
19 21 645
41 42 911
99 100 625
7 49 39
86 87 958
68 98 154
90 99 524
94 98 697
72 83 688
81 94 752
42 50 671
46 65 659
2 90 829
73 95 277
88 92 27
74 92 111
35 57 792
59 88 923
71 73 141
60 73 628
84 89 742
93 98 511
35 37 211
15 27 410
45 58 217
86 97 97
65 90 551
53 100 566
43 84 990
57 82 797
68 86 784
85 93 754
12 86 737
45 56 434
95 95 614
93 98 450
17 64 218
100 100 872
81 83 731
47 75 945
47 83 642
38 75 916
41 78 419
4 54 738
25 37 923
94 97 727
21 32 332
29 30 948
70 83 464
55 71 902
46 97 681
2 5 180
90 92 347
79 80 687
50 76 459
36 98 695
83 87 92
2 50 459
51 91 166
97 99 539
22 33 134
34 100 868
34 71 963
72 91 452
76 87 824
43 91 709
93 100 724
76 99 449
60 96 120
38 65 272
25 40 809
78 80 626
30 51 566
51 96 540
82 83 707
62 80 108
67 85 602
23 51 58
92 98 464
25 90 809
75 77 916
42 45 724
62 87 270
97 98 269
8 10 211
92 93 569
60 94 262
62 64 404
84 90 213
53 67 220
86 99 853
52 73 165
5 85 452
43 98 625
80 85 827
20 36 388
98 99 886
47 92 969
80 82 159
27 63 846
24 90 970
63 79 924
4 90 480
38 44 62
29 38 472
97 98 95
48 74 311
24 24 221
91 99 710
6 87 36
25 62 89
17 73 934
68 70 921
1 9 489
70 74 331
86 97 110
87 94 787
55 65 828
8 40 138
36 55 662
80 100 516
22 96 110
80 86 287
13 25 855
1 73 378
76 86 449
88 93 512
7 33 589
24 35 279
2 19 407
99 99 358
19 85 843
34 66 888
92 94 387
61 92 906
56 68 264
53 72 87
45 59 224
34 41 510
47 88 765
1 68 734
52 67 857
53 82 530
21 57 982
79 92 105
22 56 757
72 85 304
45 59 395
32 60 362
75 75 845
6 53 16
24 47 687
31 56 125
95 97 395
4 16 48
25 74 545
14 55 989
88 100 752
60 62 175
58 78 781
54 83 379
93 94 99
41 58 898
4 40 697
94 97 193
72 79 342
33 55 793
9 20 38
61 63 793
59 99 160
42 100 865
97 98 997
25 25 912
59 98 12
48 63 239
39 88 833
72 83 780
19 92 811
27 64 854
58 63 596
3 29 571
93 99 475
43 62 104
99 100 432
42 59 858
32 44 40
19 34 271
65 98 822
43 85 253
31 74 537
9 63 237
63 65 168
59 59 62
81 86 465
71 82 700
22 36 509
39 80 738
85 85 676
42 69 153
5 91 879
29 75 382
17 73 278
35 90 485
57 100 37
13 88 267
54 93 427
94 98 528
99 99 985
53 77 769
19 87 154
100 100 708
11 97 671
81 88 761
60 80 296
33 58 727
11 16 514
19 63 571
21 26 858
2 37 189
7 46 387
37 42 82
51 60 224
91 99 496
66 100 470
49 58 962
2 72 645
64 86 602
91 94 263
71 73 734
79 92 163
50 80 642
89 92 280
60 83 310
30 54 727
59 96 962
37 87 371
19 97 839
6 28 990
47 52 372
93 94 393
82 93 586
72 81 555
28 59 771
26 79 15
43 54 46
41 89 676
47 93 419
42 71 399
2 47 855
70 92 797
23 36 372
88 88 127
79 95 58
7 93 677
30 81 76
28 43 998
58 79 995
46 60 314
88 97 670
2 35 446
5 95 324
63 63 801
70 76 535
94 94 135
90 94 792
72 78 560
54 91 951
19 88 619
17 68 101
30 54 157
53 92 169
80 86 927
59 96 520
8 86 154
90 95 676
14 60 994
52 57 166
79 82 195
42 72 876
2 50 481
25 71 744
42 96 319
9 60 362
18 77 250
8 88 192
30 87 858
5 33 62
7 59 360
98 100 262
98 100 719
48 56 132
85 85 501
51 81 468
78 79 144
94 97 611
71 84 807
82 85 169
88 88 599
43 70 607
29 67 272
61 87 943
71 91 387
97 99 589
77 97 725
72 87 305
33 80 772
8 33 439
33 66 397
67 71 132
61 78 252
91 91 337
12 83 462
20 70 981
87 87 983
83 83 922
29 99 738
78 87 197
100 100 20
100 100 454
68 98 623
3 58 298
87 90 465
61 75 225
43 94 257
30 77 239
26 45 811
80 89 737
70 72 7
68 79 1
54 86 382
53 92 910
7 11 913
83 83 715
88 95 94
57 87 51
94 96 739
58 90 439
7 11 307
50 61 107
6 16 472
28 41 635
39 73 76
16 19 819
94 100 141
95 98 292
15 16 396
60 74 780
100 100 621
30 61 632
51 76 533
59 98 721
50 69 342
53 95 365
23 70 308
42 75 89
65 69 460
58 95 43
91 97 770
15 42 695
28 78 583
2 62 173
83 100 672
96 99 530
67 82 269
48 77 592
14 27 167
35 50 234
65 81 403
31 84 593
36 81 299
98 100 981
51 61 57
96 98 224
85 85 904
82 87 803
40 77 206
86 88 535
43 53 13
73 83 854
47 48 618
40 79 798
84 85 465
1 83 239
56 62 932
50 71 305
83 99 371
59 99 903
92 99 555
47 86 391
96 97 896
74 76 475
20 54 902
43 56 286
30 96 142
52 99 987
23 79 619
75 91 51
93 93 345
78 88 439
36 36 813
80 100 869
38 87 592
7 13 42
61 100 524
100 100 625
92 99 871
29 94 312
48 62 122
30 55 95
16 68 702
69 91 158
72 98 687
93 97 465
7 77 643
8 95 625
3 46 661
96 98 644
13 38 906
42 86 402
58 98 68
13 57 552
23 38 572
92 92 680
34 83 164
50 79 297
26 98 947
81 93 967
5 29 232
45 72 117
98 100 551
86 94 644
8 36 577
86 90 89
44 62 801
32 73 840
69 83 414
41 63 756
19 48 434
97 98 458
60 68 565
59 62 635
11 85 133
40 94 238
36 42 755
45 90 113
81 91 959
80 82 721
34 67 530
19 51 839
47 79 585
8 34 901
73 91 490
21 48 103
3 55 387
68 86 968
75 97 929
65 76 396
23 73 402
75 83 516
48 92 387
74 87 225
76 90 312
88 97 849
8 29 266
9 71 858
27 63 234
57 62 585
68 70 993
21 22 78
34 53 913
92 92 785
81 87 545
71 88 458
48 69 7
63 85 285
65 89 674
18 45 664
92 100 640
90 90 33
59 94 391
11 59 292
19 65 264
48 74 482
15 85 237
93 98 326
22 22 721
8 92 928
44 89 623
36 71 656
82 99 747
87 94 276
6 100 328
10 44 51
58 85 642
62 95 489
75 81 631
82 82 553
22 82 165
44 98 191
39 46 691
46 96 827
65 69 32
46 96 750
21 45 710
60 99 390
77 98 261
41 94 676
94 100 790
10 77 847
16 42 973
72 79 343
22 57 25
83 94 546
37 66 340
4 95 726
76 98 118
6 18 408
42 65 749
4 77 385
50 67 866
100 100 17
21 50 336
96 98 823
63 91 846
56 94 165
75 77 569
7 18 380
37 71 566
73 90 677
38 69 227
63 89 197
76 80 110
61 69 158
61 77 360
6 85 40
44 62 138
72 92 267
66 69 80
34 50 633
82 95 26
85 85 698
95 98 172
75 92 897
8 99 147
43 49 60
87 96 393
12 68 678
31 37 656
30 87 755
20 42 545
57 85 874
93 94 484
53 63 617
98 98 194
80 91 802
86 86 130
88 98 73
93 93 995
31 86 352
84 95 994
59 77 172
96 98 354
27 70 361
50 85 538
5 17 50
94 100 373
36 37 470
68 91 3
49 68 155
93 93 319
59 75 251
6 34 420
34 60 132
68 89 659
4 90 651
65 69 780
10 76 201
69 86 624
42 62 113
7 43 672
41 53 148
69 75 362
86 99 758
22 44 690
30 32 246
43 54 121
34 64 140
17 67 997
100 100 833
38 48 89
90 98 993
29 48 885
96 100 581
1 55 598
92 96 970
90 93 267
72 95 529
64 80 164
54 80 168
17 92 552
55 57 832
2 42 992
18 65 182
45 88 333
94 96 313
19 41 665
12 15 483
92 95 525
9 74 919
13 37 805
64 85 44
40 91 795
98 98 255
80 90 488
39 50 306
76 85 886
44 87 150
33 37 240
67 78 327
54 56 924
15 46 265
31 61 71
74 99 415
26 63 86
74 87 610
90 99 94
88 88 497
7 28 76
63 97 639
66 99 399
67 96 888
55 73 873
79 85 449
67 70 570
32 88 321
34 53 192
47 77 116
40 55 274
10 63 652
86 96 104
