80 100000
60 77 177
14 26 513
19 39 509
58 61 5
75 79 29
22 46 425
26 55 260
53 70 797
70 73 518
60 73 202
7 76 415
56 79 187
47 78 425
5 15 353
66 72 402
4 72 806
56 65 163
74 79 896
41 67 366
66 72 953
41 69 823
9 24 210
71 78 960
18 34 889
48 70 79
72 76 519
10 26 901
30 43 65
67 73 821
30 51 698
43 54 798
41 57 523
7 48 163
40 50 936
62 64 310
53 64 390
18 77 460
13 25 537
17 33 270
4 42 866
37 46 374
72 76 185
75 77 773
62 80 537
53 65 41
48 50 390
29 43 331
7 37 236
71 79 684
77 77 128
31 59 214
1 47 823
14 47 388
4 52 698
74 78 589
4 44 432
34 65 791
62 64 483
31 39 899
50 75 927
4 77 561
41 72 683
14 34 8
47 48 334
12 26 856
76 77 160
72 80 115
15 78 427
5 47 952
73 78 871
40 58 333
51 51 727
80 80 552
2 13 69
65 72 683
17 46 801
62 63 262
21 21 945
17 66 63
38 64 667
7 45 102
56 60 986
62 63 417
59 78 763
76 77 749
76 77 275
15 74 699
12 40 383
62 62 642
42 51 658
36 57 304
41 79 510
8 57 409
59 59 75
65 72 618
66 73 602
1 19 253
23 59 369
13 22 930
8 64 920
13 59 393
18 54 360
77 78 883
19 34 932
68 79 118
60 79 149
73 74 351
80 80 644
14 68 118
24 27 164
18 62 334
50 73 487
22 23 341
18 36 47
53 59 480
58 62 116
66 70 420
58 62 83
11 14 283
34 63 200
62 65 894
16 69 154
10 70 379
67 74 844
60 69 768
51 71 627
9 80 107
39 72 999
71 74 761
23 25 754
20 48 247
58 66 390
14 68 466
75 77 685
70 73 293
74 78 491
5 16 516
1 70 166
38 69 560
5 6 320
70 78 252
34 34 247
63 69 513
57 74 698
50 71 268
18 65 923
49 77 851
30 37 258
53 55 620
1 2 974
30 62 887
45 63 700
1 18 5
39 43 961
8 55 535
36 69 503
54 76 761
3 12 570
6 54 950
61 65 856
33 55 767
48 76 554
24 61 320
30 46 850
74 79 599
72 72 92
45 51 738
16 61 562
29 52 61
39 53 138
65 67 482
3 70 210
54 78 335
71 74 97
28 73 792
4 13 674
33 50 896
24 55 49
73 79 451
76 78 913
22 64 99
51 73 997
36 38 799
80 80 146
33 55 908
26 64 929
62 62 387
72 73 580
77 78 207
55 73 544
47 59 190
24 38 464
10 15 574
76 76 383
23 33 647
38 76 436
47 51 325
80 80 848
11 23 115
22 65 990
43 69 705
44 46 474
32 39 434
67 79 355
73 77 643
17 20 194
16 22 203
76 80 700
76 80 931
6 68 81
80 80 170
1 78 42
4 23 683
40 79 343
35 55 952
29 30 293
58 73 565
62 64 257
29 47 169
8 16 299
77 78 275
33 65 928
80 80 934
34 45 929
1 80 230
11 36 251
69 73 177
49 61 125
43 48 453
73 78 75
66 74 304
63 67 901
23 80 959
73 74 318
33 73 449
21 75 602
67 79 64
11 77 797
34 34 412
59 68 300
50 80 359
40 57 982
40 58 269
35 80 92
42 71 508
37 75 99
13 23 739
6 37 653
14 23 921
54 80 103
10 59 451
77 79 105
49 57 717
67 68 308
44 67 890
75 78 874
72 73 440
14 17 403
67 79 528
24 60 646
31 43 964
27 78 797
33 74 686
43 77 967
29 29 550
5 46 383
42 62 888
12 44 990
28 29 762
38 70 555
34 54 794
27 70 979
74 76 238
61 62 263
24 70 27
36 80 515
48 67 861
22 68 158
47 51 733
49 54 263
23 61 989
14 62 937
26 32 748
59 72 822
2 37 33
67 69 978
69 72 704
23 39 314
66 67 835
51 65 525
40 41 69
33 44 939
9 21 233
59 64 793
36 37 144
22 41 401
8 78 598
7 54 97
75 76 568
34 60 924
52 70 357
26 73 386
3 78 157
47 75 796
6 46 463
18 62 324
10 54 322
78 78 400
71 76 787
45 53 321
77 79 550
27 28 106
6 25 807
48 58 568
32 32 743
9 72 518
35 36 226
24 79 921
23 76 713
31 49 7
15 42 864
43 55 257
36 48 326
56 62 484
45 63 241
28 63 787
2 51 668
1 29 658
15 31 257
79 79 286
58 78 889
44 48 207
17 43 37
67 77 313
75 77 575
57 73 247
19 63 441
31 79 164
48 79 214
64 78 993
40 62 547
50 62 865
41 75 188
67 70 277
46 65 955
27 66 585
44 70 570
69 78 272
23 47 254
63 79 991
45 54 486
26 61 968
45 48 630
25 50 308
2 29 54
78 80 341
14 67 550
1 17 232
56 67 864
35 79 190
57 64 649
25 30 590
4 30 689
1 66 699
10 45 132
74 78 837
12 60 436
59 75 542
9 51 339
10 80 893
35 74 727
7 65 97
54 60 408
75 77 920
5 79 387
44 48 87
6 33 228
80 80 363
53 80 138
28 31 36
22 39 296
66 67 925
10 24 273
28 43 873
39 54 368
35 37 401
32 59 443
71 77 417
27 55 679
44 70 807
4 39 916
17 40 511
53 60 306
32 50 622
23 50 381
4 16 48
34 73 232
38 51 714
68 74 510
65 74 580
57 61 923
50 68 141
31 62 303
16 53 497
18 66 769
5 19 797
24 24 196
38 77 321
12 21 662
20 21 218
40 59 424
76 79 378
67 67 596
21 49 61
62 66 545
39 57 461
19 39 349
17 64 919
78 78 237
55 62 22
7 15 198
75 80 498
54 80 84
5 18 312
75 80 477
20 37 18
50 80 62
65 69 312
5 53 917
34 62 613
78 80 494
40 51 502
34 68 545
79 80 594
59 79 910
73 80 444
41 53 695
1 24 616
13 18 835
67 68 437
64 69 769
32 61 104
62 65 348
53 57 748
80 80 252
20 32 498
46 73 993
67 78 574
26 28 524
35 54 128
77 80 798
73 76 685
43 77 940
49 59 855
6 20 811
51 69 224
6 67 264
69 72 62
43 50 737
64 67 998
25 64 276
21 52 570
30 76 580
33 70 17
29 35 683
69 75 737
15 73 671
72 77 827
38 74 358
74 79 991
80 80 471
64 71 895
14 66 635
65 80 536
3 68 244
22 37 80
38 70 845
21 68 826
7 24 175
53 61 344
3 73 131
44 74 417
23 66 111
18 74 683
67 79 531
37 62 762
36 69 800
66 69 125
6 39 741
59 59 131
30 32 432
59 61 112
42 61 390
26 45 551
69 70 374
8 72 864
10 33 845
40 40 433
36 69 144
40 52 865
12 41 236
77 77 252
13 28 9
53 56 527
41 69 143
39 61 263
22 49 906
5 69 800
42 70 632
78 78 331
16 70 402
54 66 700
26 29 450
63 68 285
20 32 119
58 61 158
8 66 906
77 77 541
17 34 481
63 78 711
66 77 793
9 61 705
45 68 946
47 47 748
34 71 579
38 58 137
27 47 199
14 39 115
60 80 162
2 20 88
4 57 528
23 74 936
57 63 317
63 80 59
52 68 121
12 73 77
21 58 221
45 67 233
71 75 335
31 75 133
79 80 821
6 65 802
50 61 206
31 61 446
71 74 138
61 75 631
11 71 955
76 78 286
51 60 44
67 77 346
79 80 425
48 49 858
22 40 667
80 80 230
55 63 133
7 74 29
80 80 388
5 36 656
11 18 650
13 25 524
15 41 840
45 67 185
75 77 914
40 74 134
20 36 134
13 52 997
72 76 413
16 58 590
33 79 805
31 78 794
61 63 496
12 79 765
34 79 122
52 52 216
70 77 796
66 69 157
62 71 263
57 80 823
21 22 811
54 74 758
32 62 630
65 68 764
70 74 160
12 15 332
69 77 655
43 66 855
33 70 900
41 73 978
37 79 622
34 43 623
70 77 32
34 47 407
12 28 835
21 70 172
74 75 764
18 21 731
73 77 93
8 47 342
45 60 771
70 79 777
64 70 703
11 79 341
36 51 11
26 35 585
25 37 166
44 56 260
39 80 876
49 54 106
10 56 746
45 51 338
29 43 980
39 76 119
48 73 131
61 80 421
15 57 434
73 76 439
59 61 809
5 55 268
30 75 354
63 76 727
5 15 430
16 61 248
13 51 822
43 68 983
31 33 547
36 67 189
40 69 162
6 36 552
66 72 275
18 32 21
35 68 362
78 78 945
64 69 766
32 70 801
38 59 791
44 56 558
76 79 637
35 71 311
70 71 893
41 74 53
2 33 614
46 68 733
42 75 301
57 67 64
75 80 105
17 78 320
59 76 503
79 79 605
4 54 987
57 65 192
59 61 935
9 46 489
77 77 755
18 75 196
60 63 615
60 69 521
77 78 541
71 79 703
40 66 49
2 39 163
38 44 374
11 16 154
26 27 260
20 35 160
3 51 26
19 39 395
53 79 518
29 54 257
78 78 302
5 61 246
29 78 753
3 51 56
59 80 947
79 80 744
13 71 534
52 53 912
19 59 744
8 31 329
19 72 74
30 47 742
75 77 375
5 6 967
60 71 817
47 47 21
42 77 663
72 74 720
32 41 221
32 35 532
12 31 64
50 78 655
27 60 29
1 16 553
45 78 740
16 32 685
70 76 775
6 40 766
1 1 958
29 59 456
45 55 904
35 49 386
30 52 230
35 74 446
22 38 478
77 80 390
36 66 473
29 62 877
38 64 808
20 28 886
60 69 83
77 78 188
61 67 961
62 62 246
19 22 101
66 74 860
30 37 370
28 38 568
12 43 913
8 70 786
58 65 692
46 47 232
66 79 987
78 79 386
9 68 329
73 77 243
55 67 741
80 80 281
79 79 954
43 70 589
52 70 390
49 62 862
24 34 739
1 1 1000
80 80 486
69 69 178
78 78 808
12 45 857
44 53 764
22 61 381
33 79 242
63 67 619
57 79 345
67 80 600
38 41 582
6 34 288
4 6 21
57 71 969
38 73 144
39 51 200
62 79 613
56 67 311
51 55 762
4 20 463
69 75 463
9 32 820
60 62 636
49 75 570
78 79 280
32 70 292
14 62 532
22 39 440
30 58 19
18 38 198
74 80 401
15 16 160
29 43 682
59 74 977
79 80 72
65 66 272
51 51 239
75 80 120
38 45 291
44 46 615
24 62 833
55 62 266
48 80 249
39 61 51
68 75 859
38 77 719
36 51 258
71 72 964
72 72 984
67 72 719
54 56 980
4 12 223
21 60 286
52 53 161
2 4 970
69 78 295
22 77 533
28 71 377
78 80 923
52 70 939
23 67 637
2 47 2
33 48 747
29 52 479
49 79 580
78 79 610
1 48 918
62 69 154
80 80 755
42 57 556
35 69 616
15 45 889
28 46 10
68 73 277
69 73 302
18 64 565
63 72 355
38 80 850
39 63 448
79 79 26
73 76 262
9 55 113
11 79 956
17 45 878
21 40 785
33 75 936
62 74 692
72 79 485
13 15 982
57 74 29
8 35 866
70 78 864
75 76 624
54 71 161
47 48 780
40 67 169
13 73 485
65 80 423
47 74 777
9 56 128
11 41 173
15 59 876
78 80 373
26 76 531
39 58 833
58 70 423
16 61 979
43 68 984
59 79 628
14 45 928
56 79 730
59 78 701
62 62 898
78 80 759
78 80 477
26 40 79
17 27 919
16 35 617
20 50 320
6 50 932
28 43 954
22 58 773
32 51 392
74 77 426
20 72 181
54 79 504
13 35 875
14 70 719
78 80 256
58 58 720
27 61 709
67 74 972
15 76 182
2 63 5
4 76 279
19 51 658
25 74 942
59 77 825
49 76 562
61 63 659
29 37 486
72 80 581
61 75 133
41 50 981
14 36 2
76 77 495
71 80 980
54 79 53
46 70 280
38 78 597
39 55 497
78 79 644
27 38 779
62 63 761
25 29 126
22 73 629
46 58 93
21 42 124
33 69 379
7 8 102
78 79 235
68 79 288
60 76 471
10 27 736
2 16 484
13 39 153
66 71 620
43 76 623
16 49 86
67 78 616
60 73 172
56 61 587
8 11 205
3 43 773
46 49 773
2 21 54
47 70 196
40 80 441
55 77 148
72 73 941
57 63 990
66 79 661
75 80 125
72 77 784
31 46 872
57 61 456
12 32 389
38 79 923
8 19 67
16 42 874
51 56 313
35 68 939
36 39 195
8 16 614
32 72 422
48 54 550
55 74 341
16 17 286
59 62 362
44 75 459
18 27 332
25 67 29
42 59 698
73 77 47
32 52 862
23 32 998
33 54 366
63 68 473
19 52 313
19 76 311
5 38 820
17 75 125
19 68 874
71 79 967
44 66 125
40 80 938
30 40 526
13 59 509
71 72 278
7 45 583
50 54 373
35 79 192
67 76 638
76 77 112
7 47 464
48 77 575
71 75 84
8 73 564
28 37 269
50 62 760
20 50 675
37 51 347
74 75 398
27 80 479
53 65 750
25 58 424
75 75 809
42 57 124
45 58 882
1 55 527
70 78 857
23 31 925
8 57 182
12 19 445
30 68 420
46 79 42
12 18 426
24 58 897
73 77 820
51 74 624
68 70 57
12 12 78
76 80 939
21 62 59
43 49 256
15 24 395
16 50 648
55 56 876
40 63 83
80 80 594
23 73 488
59 73 525
49 80 439
34 61 174
15 38 58
49 58 878
51 73 994
41 60 302
39 45 453
50 75 130
24 72 991
30 45 659
77 80 533
39 70 904
80 80 797
42 64 504
26 64 228
71 80 654
59 60 351
75 76 554
6 8 984
65 75 997
67 78 636
77 78 206
18 48 514
75 77 758
43 66 431
28 78 506
79 80 933
77 77 257
24 43 236
62 80 574
34 41 634
67 76 503
16 25 949
43 46 575
66 76 317
3 15 651
68 71 931
13 22 173
42 70 226
9 10 591
42 44 566
19 31 921
54 76 671
48 65 150
32 65 33
44 65 600
70 70 901
8 18 278
79 79 210
65 67 634
33 47 151
31 58 248
60 61 490
41 74 795
2 15 607
30 77 287
15 35 812
63 71 832
67 76 129
63 74 261
42 46 888
26 38 783
62 68 190
51 63 555
57 65 717
23 51 116
41 49 395
6 21 147
9 38 796
28 52 736
46 80 534
54 63 335
40 60 515
54 57 506
51 70 827
34 79 743
38 40 279
76 77 831
43 77 564
47 66 853
58 66 729
27 59 505
52 59 41
16 60 45
9 19 716
44 61 590
5 47 778
70 72 820
62 70 479
66 75 856
75 76 989
73 73 511
29 60 12
52 53 154
33 80 733
46 60 3
6 18 90
32 62 933
15 20 365
58 59 364
21 50 571
78 79 102
55 61 187
74 80 420
32 46 467
29 55 384
17 24 939
44 54 816
15 71 294
62 67 725
21 70 971
60 73 346
59 59 500
73 75 335
8 23 647
6 33 383
43 78 345
35 65 190
2 38 736
6 71 372
12 77 106
11 21 608
71 76 377
55 58 708
67 74 558
36 66 926
50 70 119
4 7 639
42 49 206
15 27 223
19 71 855
3 63 182
72 76 242
55 57 939
35 80 508
37 42 108
68 74 243
63 63 177
56 76 429
32 57 457
28 57 770
80 80 83
12 28 274
66 71 385
9 76 618
34 66 479
40 67 853
67 69 176
33 71 388
27 44 681
28 28 767
78 80 326
64 64 851
50 79 7
61 64 965
41 61 180
18 55 605
39 70 962
1 33 685
76 78 126
66 79 90
22 43 797
10 45 212
24 56 689
14 23 602
50 76 390
48 74 672
67 79 791
42 52 368
66 77 228
47 56 681
48 71 536
44 79 909
56 61 817
9 46 595
33 36 516
53 56 37
47 75 36
45 57 669
35 63 776
24 47 480
7 55 88
49 68 860
77 80 109
59 59 880
34 74 223
8 68 431
2 64 723
36 58 231
28 48 473
43 58 202
69 73 456
21 35 649
41 42 685
2 44 29
31 63 80
1 9 798
19 71 88
4 51 231
18 46 655
45 54 174
31 47 500
75 80 322
19 61 430
70 70 863
78 79 939
74 77 621
30 75 84
76 77 874
1 79 999
53 56 869
27 63 775
55 61 390
21 71 453
58 66 344
10 32 506
74 75 229
57 65 139
49 60 899
1 1 617
45 72 340
56 63 758
67 67 760
46 72 40
43 59 748
2 42 47
62 62 549
51 59 567
63 75 567
1 60 587
50 64 292
13 45 273
74 76 341
44 61 861
68 70 131
41 79 344
78 80 670
39 43 37
3 19 908
47 73 329
40 63 25
16 34 873
32 41 437
74 79 502
32 55 260
7 17 200
5 67 250
23 42 499
74 74 74
9 60 74
26 66 434
68 74 664
30 79 478
37 78 431
30 80 300
20 45 917
4 40 928
38 72 234
71 75 723
48 56 65
15 20 635
39 50 896
33 59 223
12 56 247
32 65 461
2 32 852
7 73 244
64 71 640
69 73 39
26 29 272
33 50 348
54 77 973
15 63 554
52 80 630
35 77 673
38 52 338
39 51 664
69 80 64
32 44 168
43 80 622
32 34 96
2 4 961
78 78 680
79 79 62
78 80 236
74 79 637
9 33 584
44 64 340
28 55 978
8 37 542
5 67 677
76 78 443
73 79 157
14 66 790
33 54 827
15 62 116
18 76 915
38 69 700
46 71 202
7 11 748
17 53 876
2 78 480
79 79 495
30 61 881
36 80 404
46 68 608
18 21 789
64 67 373
34 55 583
62 72 592
4 52 402
39 68 368
71 80 727
64 70 666
38 51 481
32 46 868
79 80 454
54 73 362
32 57 842
11 20 665
64 80 146
30 71 685
28 34 379
27 50 678
69 74 216
4 59 343
76 80 72
73 76 956
59 77 533
12 59 423
28 47 699
46 56 905
13 57 497
33 72 797
15 15 486
45 50 716
59 62 479
69 69 759
16 45 475
62 74 528
77 80 173
15 32 938
38 61 560
44 70 808
5 69 113
37 47 121
59 61 34
79 79 229
38 71 903
27 67 40
52 55 462
14 68 750
8 21 832
4 59 651
66 68 906
9 33 249
73 75 657
13 33 718
54 60 43
24 52 692
14 23 588
27 75 237
36 38 883
10 55 705
30 43 336
32 56 14
19 50 350
52 75 546
48 67 427
35 66 479
4 5 118
41 47 220
58 77 14
25 78 519
28 69 206
36 46 337
62 75 50
57 65 726
37 72 145
80 80 670
61 69 713
24 76 355
64 73 665
66 67 127
65 68 743
66 75 862
