60 100000
29 54 626
24 27 873
42 49 342
37 52 295
27 44 398
23 53 638
48 51 808
6 36 863
5 33 433
51 59 720
47 47 994
11 34 722
52 60 810
54 59 95
7 32 314
2 36 843
60 60 163
26 59 299
37 42 180
7 11 699
37 37 666
39 40 801
20 39 526
11 35 138
44 50 867
38 41 506
33 43 720
12 23 731
28 54 828
8 55 69
11 16 940
10 32 18
33 47 364
55 58 205
10 51 381
54 57 123
57 57 203
33 51 163
50 51 80
1 19 834
60 60 227
2 36 591
48 49 893
23 46 685
32 41 106
45 60 561
38 54 67
27 45 369
45 46 605
9 44 186
36 55 635
60 60 986
23 29 519
19 31 864
7 9 24
9 42 76
52 52 282
7 26 893
60 60 775
24 49 687
30 49 926
41 53 339
36 42 484
33 57 713
43 55 554
44 44 598
14 45 572
10 11 930
20 40 365
54 55 895
58 58 974
17 28 155
45 59 746
28 38 588
13 44 499
42 56 153
55 55 945
6 15 989
59 59 260
14 33 712
50 50 699
59 60 681
58 59 230
54 59 658
34 39 432
54 58 486
28 57 410
33 40 266
24 31 208
24 44 899
29 29 526
52 52 945
29 42 158
3 42 814
39 42 932
9 20 8
3 49 90
55 57 248
56 57 26
25 54 102
10 29 625
53 53 669
2 13 676
15 58 360
33 53 992
37 59 207
52 54 588
14 54 439
1 27 588
12 47 169
27 50 701
9 41 14
30 54 6
27 42 829
16 49 273
31 60 9
8 51 213
38 54 714
22 59 442
2 40 501
43 47 532
6 13 25
7 10 760
35 53 249
47 58 794
14 16 923
48 50 273
9 33 680
58 60 415
6 23 213
46 55 540
51 57 710
33 47 613
34 43 795
50 60 96
13 57 406
52 59 591
24 36 523
30 59 362
54 54 720
20 23 945
26 31 690
17 51 805
49 53 780
6 19 93
20 30 21
36 46 691
19 51 304
21 56 214
48 54 156
46 46 447
9 32 698
40 45 978
44 56 407
30 58 670
60 60 245
38 57 563
18 37 955
34 45 43
40 46 964
47 49 989
37 49 886
55 58 659
35 40 693
54 56 723
10 11 74
55 56 664
58 59 606
45 54 902
24 34 149
2 27 682
18 39 862
7 58 292
53 56 348
30 55 603
4 49 119
30 33 980
50 58 135
50 55 588
9 25 121
35 60 697
50 51 356
17 32 622
29 54 932
53 60 547
23 31 861
41 50 82
41 50 595
33 39 66
18 24 885
10 45 769
22 55 351
58 59 644
48 48 644
24 54 286
9 36 632
37 59 378
32 50 142
14 45 424
56 60 879
42 44 822
27 32 504
27 54 185
53 54 734
3 19 687
51 53 547
21 31 766
37 45 553
27 30 708
18 37 619
43 44 634
8 50 114
60 60 362
42 55 640
19 45 23
39 46 703
17 29 161
15 29 692
11 33 957
54 54 58
60 60 676
47 50 258
20 57 25
4 60 692
10 48 937
20 46 817
59 60 434
43 43 246
34 53 871
12 37 739
4 11 222
35 58 219
49 53 960
48 51 225
41 48 572
17 60 77
48 53 270
9 18 520
33 36 587
50 60 66
57 59 181
47 55 163
6 42 636
12 13 78
24 35 897
59 59 167
20 44 620
43 51 125
54 59 827
39 48 27
1 36 568
52 53 75
29 44 546
23 25 194
18 51 649
49 50 522
60 60 865
21 56 175
44 52 128
36 47 39
2 36 203
18 31 786
54 57 266
43 49 912
54 56 551
4 50 152
23 52 440
44 49 558
38 47 421
44 50 841
54 59 972
6 59 84
48 57 187
40 42 981
34 47 221
30 32 279
45 47 276
47 59 193
34 40 929
49 54 386
22 23 440
8 42 958
35 52 394
45 54 361
40 54 207
30 56 631
14 41 172
53 59 804
18 27 292
16 43 424
6 44 904
20 25 212
33 46 285
3 41 516
46 57 439
26 36 600
6 6 402
6 47 115
24 24 946
1 41 101
50 55 72
50 57 939
33 55 966
59 59 368
23 36 494
46 55 580
17 57 132
56 59 328
42 50 351
43 48 777
48 51 409
60 60 544
31 44 230
44 47 696
14 43 474
38 54 757
29 41 659
13 52 596
55 57 912
48 58 851
35 48 723
58 60 291
20 25 813
30 42 818
13 49 815
50 51 951
60 60 442
46 46 480
24 34 910
31 55 393
47 53 986
26 60 412
58 59 506
17 51 644
20 38 244
43 43 934
34 42 855
31 53 154
5 23 816
22 23 907
56 60 559
36 57 32
7 12 280
33 33 24
24 36 872
43 47 225
54 59 748
37 49 462
36 60 735
47 50 260
54 59 523
39 53 912
52 53 137
46 48 589
42 55 757
34 55 584
33 48 506
26 31 839
57 60 69
31 42 431
34 48 391
26 60 365
42 46 938
44 56 766
44 53 550
1 43 743
5 39 425
10 25 455
10 43 830
31 33 145
35 57 770
39 42 109
1 33 610
17 46 893
1 33 731
45 55 511
28 41 827
11 16 371
32 47 663
44 50 144
36 50 570
19 53 170
30 35 389
33 35 866
55 58 382
36 46 937
17 40 423
22 24 742
44 57 230
47 50 825
2 43 408
21 57 78
9 24 857
34 48 461
1 56 266
52 54 415
35 41 870
55 60 558
5 49 964
29 47 315
5 47 800
35 57 375
25 45 315
42 59 21
18 18 854
7 45 111
1 4 742
54 55 299
47 55 279
57 58 757
21 37 430
23 45 909
6 35 98
31 41 873
31 46 554
32 42 154
28 59 234
41 53 906
10 58 33
52 60 294
3 28 4
10 37 769
37 48 783
9 36 354
5 24 942
42 60 925
25 40 705
51 53 35
27 39 532
14 37 531
45 55 261
52 53 185
37 58 971
25 29 586
10 40 591
2 26 276
53 53 786
28 29 835
60 60 175
27 51 542
44 58 495
52 60 775
54 55 107
39 53 617
43 49 552
15 40 356
11 23 218
60 60 485
39 47 207
45 57 65
30 30 683
37 55 16
36 60 653
26 35 967
23 27 442
58 60 546
53 56 905
8 59 116
59 59 772
39 49 747
53 55 894
23 55 553
43 47 662
59 60 576
44 54 768
55 57 910
39 46 44
2 49 321
12 52 686
14 38 673
8 42 529
18 31 820
46 54 62
27 30 128
31 52 696
23 52 31
27 47 959
11 40 435
34 50 805
9 12 350
7 51 492
29 36 162
49 50 956
37 42 716
26 49 648
58 60 99
34 52 62
57 60 405
19 59 532
41 41 450
15 24 287
47 47 548
10 18 28
47 53 321
52 57 389
58 58 563
22 31 12
47 58 952
56 57 543
38 52 235
31 56 239
10 52 797
46 49 809
29 59 918
39 53 771
33 54 131
27 31 886
36 51 661
12 13 121
12 50 685
42 51 541
9 35 285
40 57 588
32 41 282
29 46 78
10 25 756
41 51 672
2 34 414
33 52 793
59 60 621
56 57 996
44 54 238
16 55 24
11 20 828
54 54 281
54 56 516
38 53 457
12 47 500
20 52 212
39 39 651
46 50 256
17 54 734
6 43 851
49 57 946
10 16 201
21 48 177
31 32 838
24 58 313
5 46 35
8 8 552
39 49 302
37 44 443
59 59 228
25 38 564
26 37 681
57 58 295
8 16 61
40 40 662
60 60 65
35 52 480
7 11 538
46 53 873
16 51 767
2 43 277
40 52 274
59 60 377
6 60 824
44 49 330
34 49 867
36 59 822
28 36 20
26 44 607
52 52 142
6 40 445
17 47 52
2 46 532
53 55 699
55 55 581
29 58 842
1 9 679
50 52 809
46 59 383
4 58 300
18 21 586
59 60 689
25 47 160
41 57 922
10 11 382
15 20 415
44 53 261
60 60 174
38 60 334
48 55 728
13 13 202
23 56 150
37 53 453
16 39 220
10 37 524
36 57 247
29 41 711
59 60 757
21 25 520
29 43 318
44 46 832
1 60 164
31 58 465
7 37 349
52 52 245
38 50 516
57 59 578
59 60 349
7 21 483
30 40 712
56 60 459
54 59 792
60 60 961
47 47 16
42 43 85
18 55 389
47 60 620
45 53 781
5 43 521
24 28 419
31 49 497
47 49 374
24 45 785
7 45 768
33 48 322
32 44 120
6 10 586
45 48 377
17 29 851
17 32 411
52 58 726
35 49 411
41 52 855
54 56 751
23 36 732
34 58 374
53 60 420
11 12 174
7 38 335
37 52 533
36 51 692
28 30 217
31 44 875
55 55 487
56 58 54
23 54 622
15 45 276
31 58 73
19 54 901
58 60 879
2 40 504
46 52 544
36 55 235
54 57 296
43 58 373
27 48 555
44 52 635
40 52 581
46 48 919
22 44 364
9 60 397
27 33 54
1 48 208
17 49 804
26 33 114
10 47 845
36 45 616
18 43 141
3 28 630
55 59 456
46 60 697
40 44 486
28 42 154
31 50 816
45 47 796
57 59 198
60 60 698
16 58 692
39 40 698
26 39 494
52 57 238
43 45 702
20 59 165
34 41 402
38 55 647
15 44 277
44 46 516
13 56 83
28 37 511
35 58 891
55 57 327
47 52 162
43 53 185
21 28 387
9 39 872
47 56 367
20 30 405
40 60 103
40 56 500
13 51 394
42 58 743
26 59 612
33 56 286
20 59 949
40 45 817
5 9 492
25 54 477
35 55 791
51 53 854
35 47 920
23 44 414
43 50 196
56 56 247
58 58 571
10 19 934
5 49 301
51 59 669
54 55 504
40 50 999
47 59 936
28 29 748
16 37 381
33 54 561
36 57 678
6 28 478
47 53 920
16 51 832
26 43 920
59 60 448
48 53 495
59 59 51
36 55 529
55 55 600
9 29 811
53 53 593
2 37 884
56 57 40
34 52 918
43 56 662
23 36 766
1 34 380
52 60 520
28 54 823
19 24 540
33 37 916
24 57 709
3 32 22
11 39 490
8 59 88
36 44 708
58 60 939
57 59 841
26 27 878
59 59 14
1 1 241
45 60 764
17 48 585
22 49 151
56 59 171
20 21 707
60 60 538
32 54 576
28 30 953
27 28 836
50 54 910
17 25 876
24 36 734
14 45 875
60 60 626
19 24 391
4 43 195
9 35 48
28 52 819
8 10 675
53 54 217
20 20 870
35 50 935
54 55 108
17 37 507
27 59 205
16 45 736
60 60 626
16 41 722
36 37 338
15 17 705
17 38 539
32 44 260
42 49 691
49 60 884
26 46 854
32 46 102
32 37 614
40 46 728
11 26 799
13 38 361
3 42 453
23 41 941
3 50 260
42 44 333
57 60 789
36 36 588
41 44 646
19 56 510
47 59 614
58 60 183
45 45 558
53 53 438
47 53 874
7 44 224
48 55 640
30 52 903
34 58 142
39 47 19
45 55 274
1 35 634
39 53 797
22 39 367
55 55 962
33 44 103
36 51 10
43 51 312
57 57 282
28 33 715
22 24 16
24 57 713
1 52 556
45 56 934
21 35 348
25 47 8
28 57 880
26 47 919
8 16 991
10 11 91
49 50 884
7 9 426
14 42 514
50 53 826
59 59 309
28 35 672
51 58 459
43 44 902
33 59 166
8 44 829
26 50 331
46 53 110
49 50 907
38 51 145
44 58 550
14 25 820
24 60 623
14 59 803
28 47 196
32 58 995
15 49 579
11 34 69
4 8 61
29 40 152
18 57 911
60 60 789
41 52 605
19 50 578
16 34 27
56 60 375
23 32 294
17 17 317
16 19 907
14 43 143
46 55 579
46 47 414
13 46 134
9 18 400
3 51 698
29 46 573
53 53 452
45 54 801
55 56 162
22 28 617
23 50 780
37 51 885
39 43 591
26 47 745
51 55 454
5 11 849
31 55 551
49 53 927
27 55 324
44 45 374
48 51 422
57 60 237
46 47 215
28 53 996
57 58 872
39 51 607
22 34 428
8 9 760
47 49 745
28 35 209
34 41 742
54 58 676
52 56 78
11 35 951
13 16 56
33 39 270
57 58 725
20 22 432
18 23 321
55 60 383
49 54 780
50 50 601
31 43 761
36 49 968
19 46 707
14 38 454
17 22 790
25 58 820
49 49 170
11 28 359
37 55 238
48 58 187
33 53 618
58 60 858
45 51 312
45 56 111
13 35 884
27 41 461
56 59 327
49 54 232
47 51 72
5 33 152
24 24 692
30 40 881
5 18 810
3 14 94
11 28 192
38 49 152
49 60 464
11 49 912
27 59 772
43 44 318
55 55 968
43 48 320
33 40 246
34 44 553
24 57 42
23 46 90
10 47 172
55 59 585
57 60 950
57 59 788
45 58 266
12 22 81
2 37 405
47 51 262
36 53 971
42 57 749
60 60 314
5 7 606
56 59 305
51 60 890
34 38 770
1 6 702
24 46 815
24 38 456
16 49 718
43 58 441
58 58 847
54 54 819
45 49 333
2 19 816
37 38 332
23 27 871
9 31 272
41 43 386
8 23 995
7 26 666
18 53 760
54 60 633
43 47 804
45 46 189
52 58 620
14 29 621
31 50 345
54 59 652
30 49 881
10 54 590
10 48 611
10 20 568
28 59 7
43 48 933
15 34 432
54 58 873
35 56 608
44 51 171
44 59 813
41 41 5
49 60 701
40 58 148
50 52 783
17 49 706
6 21 366
57 57 104
38 50 47
17 38 947
6 7 994
6 34 796
38 47 862
44 54 617
13 41 879
43 56 636
20 49 43
4 14 291
31 59 863
52 56 257
22 40 202
11 30 151
60 60 238
50 55 630
10 10 683
43 51 503
12 15 131
58 59 879
3 46 388
55 60 762
23 54 65
14 52 668
17 28 93
20 47 772
12 16 897
50 58 664
41 60 926
38 50 349
39 47 507
39 45 125
18 37 844
24 26 342
14 30 858
59 59 970
52 59 505
54 60 264
24 39 755
23 49 886
58 58 809
42 59 422
9 52 49
58 60 122
53 56 173
41 53 687
13 36 747
14 42 335
4 56 484
13 53 887
54 59 722
12 48 154
50 58 430
26 52 860
53 60 481
37 46 744
32 35 227
48 60 921
57 60 948
46 46 793
29 49 155
2 60 837
21 48 505
9 26 228
57 60 589
55 55 175
19 46 437
8 30 750
27 45 94
28 52 243
29 41 354
8 55 386
43 56 503
54 56 942
27 36 658
38 39 828
52 53 360
10 12 904
52 54 854
6 47 827
27 40 703
35 40 1
35 41 553
45 52 493
26 34 365
31 41 347
58 58 758
10 18 504
60 60 538
20 42 116
8 46 308
9 51 982
45 49 301
6 31 221
27 39 723
53 60 590
40 57 524
20 30 202
29 45 578
31 53 306
45 57 820
8 41 88
59 60 281
40 46 384
20 29 612
49 49 143
53 59 223
49 60 702
27 51 95
19 34 521
46 52 948
22 59 100
38 41 997
32 42 704
39 59 841
37 52 341
15 47 247
41 43 523
11 20 466
35 56 753
42 42 747
23 24 27
52 52 237
16 32 398
9 40 326
39 53 379
21 24 611
38 48 940
2 57 604
2 9 33
1 26 966
18 55 223
50 52 177
55 60 268
32 44 272
49 51 740
6 55 159
56 58 933
53 58 350
19 19 718
24 36 464
5 47 925
42 54 310
26 50 692
1 27 238
5 30 830
49 49 458
53 60 525
53 55 770
39 50 375
45 59 460
7 38 32
24 47 15
15 49 680
57 59 713
27 50 764
20 38 993
16 21 653
53 59 257
16 24 745
27 29 103
31 45 93
8 54 66
3 57 16
8 52 725
41 47 564
58 58 543
23 35 20
42 58 298
60 60 720
13 57 853
17 44 291
22 26 516
34 56 842
32 57 410
15 24 900
21 37 120
25 30 413
21 29 515
55 56 84
9 16 227
13 15 967
60 60 127
55 58 827
14 33 177
49 57 247
43 53 427
6 23 430
32 53 789
45 58 170
51 58 809
36 38 16
1 47 369
50 51 883
21 22 870
45 50 131
30 56 584
14 34 428
20 34 988
29 30 552
49 60 226
51 52 730
34 47 246
17 24 828
54 54 322
10 24 38
15 34 82
52 60 670
38 49 179
16 30 657
23 41 601
3 44 334
28 41 732
60 60 699
52 57 941
21 24 771
30 45 471
24 25 390
7 53 559
5 10 428
52 60 696
39 50 135
17 60 347
21 47 454
41 41 458
13 45 202
21 48 167
12 33 359
34 44 481
5 24 54
46 60 991
26 33 959
30 45 515
34 47 1
29 53 443
1 17 243
48 52 719
4 40 239
17 56 821
3 22 839
52 53 867
15 25 231
50 50 32
59 60 373
54 56 469
38 58 531
3 59 368
60 60 450
55 56 626
6 13 521
46 52 236
33 43 343
26 31 468
19 34 630
21 51 771
49 58 161
56 60 466
5 25 961
45 45 698
35 60 505
23 54 221
37 46 576
37 49 383
51 59 292
25 58 887
13 58 38
34 47 206
58 59 605
42 55 778
3 7 564
19 53 473
21 41 188
20 20 665
23 26 876
23 23 401
16 38 655
38 54 432
13 38 5
29 34 170
54 55 622
46 57 828
27 44 166
51 57 57
36 45 588
21 29 20
50 58 443
53 53 179
58 59 217
52 57 94
59 60 720
33 47 724
29 45 960
10 21 986
57 60 817
39 40 419
43 44 168
7 23 19
44 49 669
15 44 738
28 30 755
57 60 451
54 59 805
20 43 383
37 56 575
47 58 6
33 53 882
56 58 383
17 57 33
25 40 720
39 45 83
12 30 783
38 45 588
12 47 833
11 60 445
51 60 177
39 47 493
56 60 630
17 23 837
55 55 945
39 50 686
9 49 67
36 49 918
43 57 157
32 44 421
46 54 371
11 47 333
38 57 260
36 42 762
31 37 150
48 59 836
31 36 373
25 42 316
47 53 954
12 58 495
41 57 813
35 57 631
27 56 404
15 24 117
5 34 687
44 46 718
6 17 571
43 56 496
16 55 529
10 30 2
32 49 312
42 45 1
30 60 911
29 49 124
47 54 802
4 39 801
58 59 544
3 9 851
60 60 608
25 39 684
23 44 699
47 52 344
14 32 943
9 21 530
59 60 612
34 35 951
24 60 194
1 10 277
11 54 951
56 59 531
43 47 790
41 46 906
24 45 467
28 54 322
46 60 317
54 54 513
8 45 977
14 44 213
34 60 727
24 50 279
3 35 174
38 39 264
16 21 952
15 40 757
10 26 520
8 47 935
50 55 579
36 57 502
52 59 782
12 44 250
16 44 788
28 54 526
53 54 115
43 53 804
19 36 568
44 50 960
9 13 99
52 60 296
1 49 842
47 53 781
21 36 191
15 22 917
35 60 541
25 39 989
31 58 97
53 60 880
7 46 947
30 46 112
32 44 942
43 60 23
32 39 834
2 8 246
50 51 125
36 45 249
30 51 467
27 39 371
45 50 601
24 49 478
14 20 792
2 45 278
28 51 580
54 59 204
52 58 556
27 29 752
2 35 603
16 24 445
22 51 877
54 55 955
20 37 852
47 49 290
27 41 209
1 8 978
51 57 422
26 47 895
35 35 497
27 57 832
19 33 821
27 51 995
23 59 31
44 46 525
52 56 319
2 28 690
16 49 927
13 46 233
49 59 779
33 44 937
54 56 467
17 31 113
39 55 132
41 42 35
11 45 888
32 33 526
6 55 849
52 57 871
18 51 233
2 22 884
16 42 298
44 50 103
20 48 757
10 23 854
3 57 527
19 32 11
58 60 667
43 53 810
51 54 613
38 42 846
16 53 174
29 58 88
24 40 857
34 49 121
9 41 930
60 60 238
8 16 439
41 50 859
3 31 900
20 52 210
12 25 223
55 58 984
47 53 123
36 58 414
43 51 31
51 51 968
56 58 95
14 43 322
27 47 323
44 50 183
16 56 191
24 52 707
49 49 263
6 42 121
41 46 779
27 47 452
54 60 207
17 17 815
31 42 673
28 52 518
4 55 666
35 49 191
42 42 758
19 49 870
36 42 254
59 59 312
24 26 160
31 58 968
56 57 235
12 27 715
29 50 349
14 39 534
50 56 670
23 48 619
17 60 544
53 58 697
18 21 754
58 60 388
45 50 809
56 57 142
47 47 401
39 52 968
26 47 647
43 55 841
13 58 934
41 44 887
2 60 312
2 21 202
18 32 868
29 36 835
15 47 983
29 43 451
11 45 5
46 59 453
44 57 372
12 28 292
26 59 252
29 46 649
10 13 875
54 59 44
23 25 430
56 56 127
5 57 621
22 42 450
46 49 977
37 54 556
32 43 695
56 60 675
24 43 664
53 55 563
59 60 401
13 27 973
36 51 339
25 31 823
58 60 23
59 60 155
58 58 212
12 31 218
60 60 428
35 43 531
39 45 358
2 39 477
56 58 873
26 51 481
36 38 832
56 56 516
31 53 566
31 38 692
32 41 481
10 57 824
54 60 248
23 59 897
47 53 623
52 58 517
43 53 233
54 57 458
17 20 111
24 53 841
49 60 101
23 23 106
50 56 883
10 12 502
34 53 242
55 56 285
55 56 25
39 43 539
48 55 186
5 46 638
23 53 725
59 60 323
22 30 8
34 53 611
36 53 999
54 56 693
33 45 381
36 60 363
55 56 975
21 35 974
42 44 113
22 30 427
45 53 460
48 54 858
43 52 421
49 49 196
4 16 699
1 41 899
25 30 850
37 38 326
32 36 85
9 22 65
49 52 202
56 57 149
24 52 243
47 50 747
36 36 570
49 50 717
55 55 867
2 60 664
32 47 131
44 59 633
14 54 887
5 49 108
25 60 54
35 60 470
46 55 393
57 59 601
46 58 962
35 57 897
44 55 925
11 45 826
30 36 759
11 25 770
52 54 255
51 60 846
46 58 315
54 58 717
6 13 934
42 50 32
46 50 184
34 50 97
34 42 331
14 47 785
41 54 778
10 46 164
27 54 920
54 60 848
55 59 702
50 50 634
54 59 268
38 60 427
51 60 468
13 50 790
19 19 712
10 16 94
35 54 457
13 15 46
47 56 636
49 55 149
2 7 631
30 48 793
1 24 883
1 33 958
42 42 993
14 15 625
21 22 311
38 50 746
40 55 681
25 49 391
22 31 214
60 60 330
28 38 15
36 48 535
1 22 127
50 53 677
51 58 697
46 53 235
40 60 763
39 49 452
23 54 449
18 51 336
14 21 489
28 31 646
14 25 611
58 59 174
37 54 96
6 18 527
57 58 673
6 14 848
22 45 463
46 49 677
57 57 422
38 44 667
60 60 971
55 57 587
19 23 3
56 59 942
2 59 553
52 53 184
21 46 884
20 21 423
11 15 610
59 60 449
40 47 46
13 14 291
33 54 186
45 49 983
38 56 274
1 17 29
43 54 186
10 37 906
22 30 400
57 60 861
44 57 719
14 30 419
49 56 279
17 47 516
46 51 779
49 53 57
54 55 369
2 2 670
48 58 612
50 51 941
5 51 80
48 50 974
4 44 735
17 43 642
58 60 846
48 56 952
52 57 280
16 40 36
3 8 40
55 59 401
19 33 125
27 28 181
24 37 304
24 40 693
25 40 111
12 33 844
48 54 896
7 13 906
49 52 665
31 60 572
18 25 242
41 58 950
6 30 775
51 60 391
10 55 747
9 50 554
38 47 371
22 54 968
19 25 487
33 55 987
54 55 395
44 45 783
45 57 760
23 29 849
19 40 83
17 17 174
10 45 465
3 47 756
7 31 975
18 32 968
40 51 461
33 43 862
51 56 198
4 48 265
22 43 581
24 37 264
8 28 211
40 52 205
2 6 608
22 42 436
34 41 477
9 21 218
21 39 569
58 58 481
40 50 844
47 49 188
56 58 766
35 56 999
33 45 29
2 4 351
42 57 30
20 54 324
24 28 580
20 50 986
25 44 108
12 39 894
12 31 51
38 43 649
32 38 232
25 34 829
48 55 713
29 56 520
6 8 130
6 54 530
25 46 142
34 45 421
46 58 73
7 30 296
26 32 709
22 36 141
57 57 738
34 52 117
46 59 518
54 58 32
42 44 532
3 60 134
53 59 364
43 48 218
25 36 410
1 20 996
53 55 496
39 59 716
42 43 499
33 58 410
45 51 19
2 38 141
25 45 810
22 37 518
1 15 672
9 10 919
21 28 991
14 16 665
54 59 807
57 60 239
19 46 899
22 46 954
39 51 582
57 60 180
44 46 754
39 53 556
13 22 349
19 33 32
20 60 425
17 32 734
10 11 293
51 52 980
17 49 59
57 60 361
12 37 804
38 45 953
26 44 952
44 45 806
3 34 317
50 56 673
35 59 197
49 50 971
51 56 592
41 55 135
18 26 984
27 37 932
24 56 267
16 57 99
58 58 248
60 60 273
52 53 934
6 49 949
53 59 384
51 59 320
19 33 918
10 55 849
38 55 226
57 57 913
47 56 728
6 47 292
55 58 279
37 44 14
56 58 25
25 48 801
9 19 228
50 55 532
43 55 624
23 59 295
31 34 211
2 11 114
12 47 41
2 19 29
59 60 627
46 56 474
46 50 999
35 41 463
53 57 982
18 56 830
21 33 641
50 51 689
60 60 329
4 41 605
4 9 939
11 54 614
55 60 999
45 55 957
31 34 750
37 48 384
13 29 447
33 53 355
38 58 767
11 28 452
51 56 871
22 30 601
17 49 203
5 8 197
30 47 266
5 32 328
14 31 774
38 40 886
2 41 305
11 16 510
45 51 959
52 60 991
28 51 190
57 60 900
56 59 212
13 27 502
37 37 188
56 57 823
35 39 342
8 43 810
3 38 320
60 60 825
15 41 312
24 36 812
17 59 41
6 35 981
60 60 654
13 33 998
27 46 58
15 43 3
44 49 588
41 58 563
23 26 187
57 57 102
42 60 878
40 50 178
21 53 776
11 52 470
41 57 931
54 57 225
10 16 200
60 60 68
10 20 650
59 60 632
45 52 25
15 47 802
19 38 102
19 52 939
3 7 289
38 38 480
19 57 712
42 52 128
32 53 810
47 59 74
20 43 518
3 22 998
44 48 408
59 59 238
3 31 592
30 51 777
15 36 190
42 46 12
38 40 552
21 49 798
40 50 852
36 54 549
24 56 425
57 60 932
19 22 61
19 56 606
52 54 320
48 50 5
49 49 50
38 40 656
38 51 47
2 27 446
39 40 728
30 37 470
26 43 850
12 26 995
35 36 214
17 60 804
16 33 88
44 57 537
25 44 599
4 24 353
40 56 224
40 40 255
16 47 7
19 42 404
14 57 688
37 50 731
55 57 257
49 55 425
13 33 276
12 59 536
28 31 278
14 38 487
28 55 723
57 59 450
31 58 584
59 60 602
15 28 120
55 59 751
49 52 289
29 40 246
5 16 321
20 49 566
28 46 931
56 57 26
11 58 287
54 59 332
49 50 171
37 38 826
28 59 833
14 55 50
8 40 40
42 47 419
59 59 472
45 46 553
57 60 887
36 39 676
42 52 436
14 17 71
37 55 733
52 57 592
29 56 171
23 30 345
20 34 723
6 41 312
13 14 438
28 57 107
8 42 747
55 59 949
6 10 864
49 57 737
9 24 337
9 36 795
17 50 230
31 35 743
29 43 358
48 52 519
43 49 563
40 59 856
32 49 905
44 59 929
27 38 446
50 59 81
47 55 958
7 12 382
22 23 38
1 53 406
54 59 195
43 47 164
25 40 58
10 36 40
15 16 541
28 46 143
1 24 510
25 45 163
47 56 605
12 45 627
57 59 11
30 50 324
36 53 333
9 49 222
42 59 253
2 45 781
37 48 287
9 50 890
45 49 227
19 35 922
8 55 5
38 47 988
9 36 831
59 60 128
1 19 594
3 29 358
13 37 978
23 39 540
42 58 326
27 60 764
36 53 734
53 57 86
41 41 915
47 54 122
8 10 814
59 59 27
52 56 170
13 19 576
27 27 494
31 42 899
58 60 992
9 34 521
19 24 683
58 60 966
10 51 259
22 47 171
38 59 655
57 58 228
42 52 345
15 38 132
29 32 806
46 47 292
23 50 426
27 58 910
55 56 110
2 37 166
15 19 623
25 45 936
54 60 25
40 54 429
36 40 814
13 17 230
5 12 28
50 57 342
48 52 412
58 60 273
48 54 822
34 43 655
28 57 101
46 60 459
4 25 348
21 52 254
