20 100000
16 19 292
12 20 855
9 15 705
9 12 187
2 11 713
19 19 48
4 8 243
10 10 79
2 17 899
17 20 81
19 19 188
6 6 736
19 20 582
13 14 94
17 19 455
16 16 554
5 14 65
1 11 10
18 18 554
3 9 811
11 17 228
1 15 44
3 6 697
6 10 174
1 1 659
12 17 713
9 17 711
12 20 507
12 14 237
10 10 295
7 8 238
4 4 333
11 17 479
15 17 117
17 17 790
5 10 929
8 16 11
15 20 717
11 19 505
20 20 578
13 18 684
1 7 513
7 18 664
4 9 873
18 19 231
11 11 872
18 19 222
11 12 488
1 17 47
2 5 150
19 19 300
17 18 511
8 20 764
1 1 201
2 20 685
5 15 156
13 16 871
18 18 164
1 1 445
10 19 697
7 9 585
15 19 345
19 19 82
12 17 6
8 12 525
10 15 830
4 8 550
14 14 28
1 8 218
3 19 890
8 16 822
15 19 257
11 18 10
15 19 976
20 20 407
8 8 326
16 16 69
18 19 25
17 17 927
9 17 965
3 16 910
20 20 302
4 11 491
13 14 209
6 9 921
6 13 825
8 8 373
17 19 947
15 18 747
8 18 239
1 17 588
17 17 747
8 13 530
20 20 1
13 17 767
5 15 166
4 14 226
5 20 839
20 20 694
6 14 473
6 20 351
14 20 940
1 13 291
16 18 776
17 17 313
12 14 771
16 16 136
5 18 457
6 8 633
4 4 863
9 15 442
18 20 423
3 20 317
19 20 257
7 13 619
4 4 700
17 19 894
12 13 972
2 9 787
1 15 786
8 11 691
6 18 377
19 19 768
5 15 667
5 10 903
3 16 46
19 19 431
20 20 286
6 13 765
2 20 269
2 16 348
3 20 190
5 15 122
5 19 431
3 16 289
8 11 987
16 17 496
20 20 717
19 20 153
10 16 667
5 7 431
12 18 336
17 17 372
19 19 351
14 16 410
8 19 668
19 20 268
15 20 652
4 5 623
5 8 904
15 20 627
20 20 687
15 20 645
16 20 447
19 19 182
17 19 82
10 11 4
6 15 86
19 19 197
3 20 567
10 12 372
3 12 750
1 15 678
8 20 355
9 17 668
18 20 690
7 16 292
20 20 759
20 20 288
5 8 580
14 15 865
13 18 262
1 8 857
15 16 944
2 20 993
5 9 559
11 16 407
15 19 401
5 14 387
14 14 846
18 18 90
20 20 188
1 12 6
9 12 389
10 15 46
13 13 189
2 5 576
7 9 160
14 20 639
20 20 794
10 20 959
19 20 598
20 20 434
14 17 541
14 20 206
20 20 741
17 17 547
14 18 944
20 20 412
9 10 728
5 13 666
14 16 152
2 19 483
10 13 859
16 19 881
12 18 433
8 15 602
1 10 91
6 19 249
15 17 901
12 15 820
7 20 464
15 15 819
1 7 373
10 20 97
14 16 620
4 9 673
3 12 10
2 9 563
17 17 78
13 13 430
20 20 539
4 10 656
3 15 801
20 20 807
4 12 117
5 20 458
3 15 620
8 18 587
10 19 588
5 18 268
8 12 761
15 19 939
10 16 546
20 20 146
10 10 663
10 14 340
16 19 635
14 14 265
3 7 57
5 20 197
13 17 729
12 18 852
1 2 527
14 16 424
18 18 521
7 11 647
10 11 554
12 17 443
17 20 60
5 9 292
6 9 546
19 20 17
9 11 713
14 17 199
11 18 542
20 20 67
10 16 84
8 9 411
2 13 294
3 7 388
14 19 561
12 16 989
12 19 892
1 16 721
13 15 533
7 10 163
18 20 999
12 20 806
9 20 403
10 16 362
14 18 985
4 15 998
1 10 71
3 7 403
20 20 450
18 20 295
1 20 751
14 17 104
6 19 147
18 20 939
17 19 928
6 17 241
7 19 136
11 16 819
2 13 908
16 17 927
8 19 477
1 19 293
20 20 640
17 17 446
12 14 776
1 11 332
5 16 61
11 11 960
2 10 160
1 16 246
16 16 786
10 10 961
14 17 214
6 6 84
11 14 152
3 14 85
4 17 469
3 18 420
16 20 72
12 18 723
20 20 803
13 18 292
18 20 60
16 18 397
13 14 310
6 11 725
16 16 454
17 19 51
17 18 545
14 17 695
5 7 708
18 18 655
3 7 544
2 9 245
16 20 676
14 20 687
4 18 624
18 20 374
2 3 93
10 14 561
20 20 609
8 9 957
14 20 754
5 9 576
5 12 592
19 20 455
3 3 954
19 19 743
13 18 844
5 13 512
18 20 850
15 15 261
16 20 689
16 17 897
9 20 729
11 14 235
18 18 735
6 13 793
20 20 514
4 15 13
15 16 513
6 18 73
13 18 973
12 20 699
2 14 979
12 15 570
10 14 379
16 18 846
9 18 909
9 17 762
5 17 527
2 15 484
12 14 380
16 19 423
4 19 532
13 20 983
1 19 842
11 17 933
1 17 789
10 18 778
11 15 599
14 16 499
1 13 554
2 5 588
8 20 404
4 10 644
11 20 840
20 20 442
11 16 407
11 20 963
6 12 905
10 13 938
13 19 541
15 15 407
1 20 769
11 20 822
9 19 425
6 11 777
4 20 874
8 9 623
13 16 775
4 9 839
14 15 474
15 15 852
19 19 157
11 18 525
16 17 346
14 15 374
16 18 948
1 14 341
17 18 406
6 20 75
17 18 209
14 16 953
12 16 629
2 3 294
19 20 267
8 11 399
3 6 812
10 17 547
20 20 598
6 9 201
7 11 747
6 8 361
1 17 427
20 20 926
12 12 571
14 19 733
8 14 646
12 20 849
11 15 752
12 12 792
17 18 923
20 20 932
11 14 686
20 20 970
6 9 504
19 20 880
4 14 857
16 19 962
1 4 244
17 20 635
10 11 221
8 20 111
15 20 993
8 15 418
7 19 68
20 20 363
16 20 479
9 14 773
5 15 56
1 10 633
1 20 851
4 11 667
20 20 865
17 19 19
6 10 112
14 15 8
18 19 131
3 18 459
10 13 588
4 14 765
17 17 5
12 13 715
18 19 803
17 17 291
7 15 172
2 16 514
19 20 414
12 13 666
4 7 636
13 14 382
8 11 120
19 20 744
14 14 159
10 10 994
3 4 625
18 18 407
19 19 700
12 20 900
3 19 159
7 9 340
4 15 277
8 14 807
8 12 879
17 19 667
4 17 940
14 20 714
5 10 341
19 19 650
18 18 119
14 19 515
4 15 460
6 8 855
17 17 740
15 20 778
12 15 293
18 19 85
15 20 751
15 20 679
20 20 651
2 9 594
20 20 438
4 8 761
14 17 434
5 14 859
5 9 257
10 17 437
17 18 873
12 19 27
13 13 463
14 14 288
16 16 945
12 15 678
1 4 21
1 4 367
3 19 202
12 13 852
1 19 200
9 14 484
6 8 360
6 10 94
13 14 705
9 15 58
10 13 11
6 13 17
1 19 371
20 20 176
15 17 434
17 17 588
2 9 627
15 20 371
7 13 588
14 19 329
4 20 419
19 19 921
1 13 79
5 17 346
5 5 765
17 17 805
14 19 613
15 19 56
13 15 458
20 20 391
16 17 680
4 18 321
6 9 8
3 4 132
3 16 950
14 20 151
9 10 307
15 16 495
14 16 552
16 19 624
18 20 439
8 8 713
16 18 931
18 18 642
15 19 205
7 16 712
15 16 509
2 10 609
15 17 853
3 19 115
7 18 977
19 19 416
12 17 456
9 16 673
7 20 233
14 20 222
6 15 20
20 20 549
1 2 399
1 15 446
16 16 500
3 8 768
19 20 137
11 17 76
5 20 844
18 19 351
8 20 724
6 13 146
2 9 500
15 16 985
4 15 35
5 17 217
9 17 592
5 13 40
2 14 568
7 16 336
12 19 105
6 18 52
9 13 709
2 8 24
13 13 146
17 17 666
20 20 518
3 14 950
1 5 97
3 10 319
8 13 450
2 6 108
16 20 894
13 19 612
8 13 96
10 20 844
20 20 132
9 10 485
18 18 57
20 20 933
9 13 198
14 17 97
18 19 223
11 18 71
7 13 637
3 4 147
3 4 286
5 9 256
11 17 890
5 20 73
4 19 213
11 17 457
6 6 225
2 5 351
1 6 998
17 20 755
2 20 214
1 5 735
8 10 762
14 14 260
5 8 346
2 17 370
14 18 459
14 19 989
19 20 689
10 11 42
5 18 977
10 14 526
3 12 393
10 18 990
10 11 127
4 7 36
18 20 783
16 18 293
6 20 19
5 6 722
7 13 892
5 10 924
8 11 987
4 13 181
4 11 435
13 18 409
14 18 532
2 9 774
19 20 704
9 15 86
1 20 328
19 20 745
18 20 21
5 7 826
16 18 688
15 18 46
9 18 580
13 16 271
4 19 180
8 17 943
19 19 640
7 20 76
10 16 217
20 20 39
19 19 73
10 20 787
9 14 607
18 20 970
4 9 316
14 19 37
10 19 69
13 19 244
10 10 318
7 12 275
6 6 82
19 19 936
6 13 216
14 20 75
4 19 594
16 19 765
2 8 514
6 7 953
18 18 475
18 18 83
4 16 753
19 20 502
15 17 859
11 20 404
4 6 978
13 13 378
7 11 464
5 18 434
8 16 696
10 19 45
9 18 944
6 8 166
4 12 61
10 11 75
14 20 816
15 20 127
5 20 197
9 14 645
12 13 713
6 10 127
13 17 630
3 6 44
20 20 691
10 12 476
20 20 275
2 11 425
19 20 546
12 16 880
15 19 266
10 18 85
2 7 380
18 20 676
18 19 108
7 13 121
6 19 405
20 20 522
14 14 773
13 20 353
19 20 595
3 13 519
14 16 412
12 19 438
20 20 506
13 16 277
1 17 686
5 14 712
19 19 507
7 13 79
5 18 267
12 20 190
8 13 180
17 19 692
13 17 338
15 18 246
14 17 445
11 12 981
11 17 863
19 19 674
1 1 357
15 17 939
13 15 8
10 13 426
15 16 888
2 15 455
12 18 917
18 19 22
3 12 875
2 18 110
13 16 256
16 20 188
6 18 846
9 11 130
9 11 874
20 20 957
6 19 379
1 13 757
3 11 467
2 11 729
18 19 696
11 19 723
12 14 969
5 6 862
15 18 614
8 8 887
16 17 680
15 17 258
13 20 677
10 12 320
17 19 388
9 11 510
6 11 641
10 14 738
4 7 865
10 12 603
19 19 447
10 20 926
13 15 322
4 13 112
4 19 796
7 7 787
11 17 911
9 11 302
12 12 816
11 14 569
12 18 202
3 7 196
18 18 58
7 16 461
8 18 934
7 20 868
13 19 257
18 20 138
2 9 346
3 18 406
20 20 493
5 7 769
3 6 492
4 7 823
13 20 86
4 5 645
15 17 896
14 14 748
7 16 538
19 19 221
16 20 996
3 9 824
10 14 51
7 14 65
18 19 393
10 10 60
14 19 900
10 15 755
17 18 979
13 20 448
9 12 676
2 4 806
10 15 758
19 20 771
8 16 759
15 16 332
4 9 583
14 16 703
4 17 234
17 17 879
4 14 306
13 13 946
15 18 934
18 18 351
6 9 791
11 16 287
6 18 591
7 17 723
18 20 481
20 20 430
12 17 137
7 18 794
13 16 70
12 19 79
1 6 357
11 17 672
12 14 571
8 20 915
1 19 815
8 16 622
14 16 129
7 14 801
17 17 571
16 17 564
17 18 270
16 19 86
14 18 108
10 17 595
18 18 561
11 16 437
3 13 392
10 17 263
5 9 729
8 12 411
11 17 352
17 19 242
7 19 992
17 18 196
3 3 933
10 19 30
17 18 364
9 12 711
7 13 937
1 4 207
12 13 960
3 13 461
11 18 532
7 15 584
3 9 398
13 20 639
2 7 421
8 20 409
17 20 7
2 18 892
4 6 360
16 16 512
12 18 24
3 15 35
6 8 982
12 17 428
1 15 879
5 13 560
8 17 554
10 10 286
20 20 280
18 18 476
15 20 818
16 17 900
15 17 430
8 19 401
14 19 632
20 20 398
13 13 59
10 17 594
4 5 371
19 20 321
13 15 85
7 20 195
2 13 363
6 8 459
20 20 355
4 5 37
15 18 451
17 19 514
14 18 607
3 13 221
6 17 15
11 12 726
8 20 305
15 19 441
11 12 373
14 16 746
17 20 566
7 7 217
7 17 362
14 15 360
9 11 211
1 2 788
5 14 997
11 15 913
14 16 206
20 20 922
13 15 502
8 8 55
20 20 90
14 18 148
2 5 755
4 6 282
16 18 650
12 18 87
15 17 191
17 20 360
20 20 446
16 20 681
11 20 95
6 12 441
17 18 101
7 19 505
8 15 1
11 12 188
14 20 653
11 16 514
11 12 97
14 19 646
3 5 257
9 20 843
15 17 572
17 19 314
2 8 156
20 20 355
18 19 372
18 18 174
17 18 846
18 20 175
18 18 255
14 19 96
18 20 280
7 13 736
3 16 513
10 10 941
12 12 9
10 20 390
7 14 229
14 16 363
20 20 995
7 11 611
13 16 650
18 19 924
5 12 217
8 13 455
13 14 364
11 14 138
14 19 133
20 20 498
20 20 564
17 20 148
12 16 850
18 18 594
18 18 353
7 10 797
1 15 625
4 8 452
1 16 356
8 13 205
7 18 932
15 20 78
6 7 303
14 19 266
11 20 220
16 18 88
13 16 742
18 19 107
19 20 789
18 18 165
18 19 217
10 14 76
14 14 292
12 20 994
12 14 176
5 10 44
5 14 837
3 11 851
4 11 318
13 14 513
16 17 129
9 11 936
5 19 715
9 13 715
3 18 30
4 9 743
14 19 531
11 16 162
6 12 627
19 20 617
3 5 769
15 16 637
11 19 103
4 14 400
9 17 223
17 19 734
7 17 835
2 10 311
18 20 935
12 20 676
16 17 991
5 10 510
11 14 814
19 20 244
2 20 515
5 18 824
11 20 755
4 15 682
15 16 498
1 17 973
4 8 657
2 9 719
15 20 26
5 16 176
4 4 371
2 19 532
6 18 481
3 17 760
7 13 221
20 20 906
12 14 513
9 16 161
12 14 114
13 13 95
7 17 782
20 20 515
20 20 694
11 11 878
11 12 745
1 11 214
11 20 997
16 16 550
19 19 411
3 9 779
1 15 771
15 18 573
4 11 902
5 19 822
7 11 290
16 20 542
16 19 105
10 10 344
6 8 999
18 20 535
5 14 713
12 16 814
7 17 515
11 11 297
4 6 326
18 20 136
17 18 756
15 15 279
6 18 594
6 12 532
2 17 666
19 20 191
14 18 951
10 20 394
5 5 906
16 17 158
12 16 268
2 19 485
6 13 600
9 17 534
5 14 852
11 11 578
3 10 187
1 18 769
6 12 413
4 8 366
19 19 970
3 12 79
1 3 116
15 16 706
2 7 530
18 18 923
20 20 337
18 19 34
20 20 971
15 19 332
4 18 633
6 16 20
18 19 647
8 18 686
1 2 573
7 12 258
4 8 954
19 19 45
10 11 795
20 20 75
17 19 609
13 20 409
12 14 512
9 15 148
8 18 531
7 8 403
13 13 442
5 9 875
7 20 820
9 18 390
17 17 500
17 19 535
10 17 713
18 18 900
18 18 673
12 18 114
19 20 576
15 15 827
17 18 967
4 18 522
18 20 869
2 11 457
4 11 533
17 20 793
1 5 873
18 18 415
12 18 742
4 17 475
6 14 161
13 20 237
9 16 689
4 18 344
19 19 671
16 17 899
6 15 327
14 15 660
16 20 221
12 13 683
18 20 916
10 19 528
19 19 449
13 19 832
15 19 899
6 6 325
1 2 61
8 9 728
7 10 231
5 17 528
14 14 232
1 7 39
12 15 189
15 19 483
16 19 146
20 20 75
18 19 309
12 19 814
10 17 45
8 9 42
13 20 663
20 20 472
10 18 707
17 19 793
3 12 64
17 18 728
12 19 405
3 8 407
14 20 100
6 6 8
16 17 727
11 18 756
10 11 229
6 17 346
2 18 785
13 17 934
16 20 534
15 17 532
19 19 333
14 14 412
2 7 36
10 11 608
1 6 275
15 16 230
12 20 606
14 20 900
6 13 832
15 16 59
13 18 71
13 17 658
8 12 683
16 16 799
5 16 39
5 6 330
16 16 106
17 19 93
4 12 293
2 6 754
10 10 37
18 20 621
2 10 962
6 12 52
14 20 794
16 20 167
14 20 799
3 18 403
1 12 376
13 13 564
15 17 980
12 20 475
15 18 316
15 20 314
19 19 563
5 15 224
6 16 140
6 7 359
12 16 949
20 20 692
9 12 805
10 11 239
8 16 704
1 16 896
10 14 912
2 3 929
9 12 980
2 15 769
20 20 984
4 16 404
7 20 935
2 16 577
7 8 273
16 20 540
11 13 116
9 10 173
14 17 423
10 20 178
2 17 330
1 7 561
6 20 782
4 8 260
9 19 869
6 13 86
11 11 760
16 19 893
4 9 291
10 17 896
1 4 837
15 15 677
19 19 655
14 18 864
17 19 962
3 16 882
8 8 228
14 20 230
9 20 781
16 16 119
18 18 710
3 8 850
4 4 890
16 19 701
19 20 508
5 10 736
8 20 109
1 20 400
1 12 801
8 12 838
15 19 771
18 19 202
4 11 388
12 16 91
15 15 379
2 7 694
8 14 805
20 20 8
11 20 744
18 20 993
17 20 505
2 4 668
17 17 456
14 19 43
14 15 777
16 16 262
19 19 441
8 10 563
9 16 94
9 12 680
8 9 502
16 16 720
20 20 9
15 20 739
15 15 543
6 16 829
16 18 688
5 9 499
7 7 957
10 16 502
2 19 389
17 20 435
12 16 629
11 13 900
10 15 151
12 15 97
13 20 861
16 18 387
4 8 175
2 8 373
2 7 635
13 19 418
17 20 345
16 17 477
19 20 834
12 19 693
1 11 13
12 19 791
5 14 14
2 13 807
5 9 37
2 5 539
20 20 409
10 15 345
11 19 94
12 16 990
3 7 510
1 4 515
10 15 170
8 9 19
5 5 622
19 20 792
8 18 387
7 8 704
13 17 650
18 20 246
20 20 139
16 17 235
15 18 826
6 18 383
19 20 348
9 14 964
6 15 90
10 11 973
14 14 672
1 10 155
11 20 855
1 15 406
20 20 244
18 18 912
4 14 410
3 20 92
10 10 860
10 12 298
16 16 120
19 19 716
17 19 867
17 19 178
10 11 161
3 7 962
10 19 63
10 18 970
10 19 802
14 20 537
8 8 469
20 20 410
8 16 424
14 19 253
14 15 366
8 18 66
14 18 274
15 15 977
11 16 485
18 20 325
19 20 302
12 20 82
7 7 458
5 16 553
7 9 138
5 14 632
17 17 240
7 13 817
13 18 590
1 10 51
3 13 71
5 19 573
4 11 776
12 19 919
9 9 848
17 19 353
3 10 443
5 19 594
3 20 18
16 16 927
2 7 475
20 20 708
13 15 10
11 18 695
16 16 751
7 9 135
12 16 17
17 19 454
4 15 27
12 16 216
14 15 288
10 13 951
1 8 712
4 5 309
12 20 320
7 8 314
17 19 799
14 16 264
1 1 509
14 17 551
10 16 957
3 13 631
12 18 344
2 13 631
14 17 821
16 17 94
4 6 851
18 18 78
18 18 996
7 15 538
18 19 588
3 16 274
19 19 639
11 15 57
3 6 918
11 19 379
16 17 811
15 18 711
13 13 664
14 17 894
6 6 833
1 12 960
15 16 866
2 16 402
15 20 549
16 17 789
4 15 596
5 14 74
5 15 10
9 9 667
14 15 683
13 20 181
7 7 139
17 20 321
4 13 287
14 16 994
15 15 330
4 15 351
5 10 367
1 1 101
4 15 158
16 20 151
12 16 809
13 20 463
2 19 455
1 18 218
20 20 715
9 18 706
4 9 155
2 6 423
19 19 411
17 18 94
13 17 443
16 18 290
9 10 23
2 14 392
3 9 822
17 20 796
9 9 83
19 20 474
20 20 831
14 20 65
7 19 914
11 13 728
2 10 407
8 18 986
3 8 818
14 16 196
4 16 889
3 18 829
13 20 627
15 16 629
4 10 951
17 18 510
18 18 672
9 10 573
1 16 793
1 19 326
16 17 256
9 17 569
14 14 244
11 20 381
6 20 661
5 15 677
19 20 903
1 18 52
20 20 615
13 14 650
16 18 513
6 18 302
6 11 118
11 12 144
10 12 564
18 18 737
14 16 248
13 20 610
5 19 644
20 20 193
11 19 253
20 20 94
17 18 933
18 20 922
15 18 531
6 14 18
5 16 403
17 18 427
15 17 496
9 10 318
8 12 902
17 19 667
10 14 62
12 13 866
10 12 667
12 18 304
10 14 698
15 18 545
14 18 853
9 12 124
3 8 501
2 10 258
20 20 751
11 17 919
19 20 669
8 12 201
3 11 626
2 6 235
15 20 728
4 18 66
14 17 722
17 20 489
20 20 17
13 17 815
5 14 736
12 13 240
18 20 353
5 13 878
4 17 281
12 16 770
16 19 790
1 11 459
1 19 688
19 20 748
12 13 24
10 16 993
18 20 273
15 16 228
9 15 943
11 13 578
3 13 809
8 15 123
13 13 818
6 10 745
12 13 770
4 13 845
7 12 472
12 18 471
19 19 41
3 5 539
9 11 594
20 20 307
20 20 283
19 20 712
17 17 32
14 18 332
16 20 828
1 6 97
6 15 81
18 20 656
15 15 130
11 17 573
18 20 13
15 16 661
9 17 635
13 19 403
17 19 211
17 17 208
1 12 388
11 14 181
7 9 181
17 19 434
16 20 523
12 13 625
3 7 646
18 18 924
7 9 922
10 12 968
10 16 9
19 19 701
15 16 269
15 18 252
8 10 662
2 4 282
15 15 948
17 20 879
1 2 896
3 19 716
5 8 456
9 19 852
1 20 480
11 13 840
19 20 79
19 20 40
1 4 178
2 6 141
11 14 144
4 11 280
16 16 547
8 18 889
10 16 96
16 16 731
20 20 4
3 9 979
14 16 671
19 20 41
15 17 271
1 9 699
14 20 481
16 20 320
15 19 714
20 20 297
4 16 388
17 19 158
13 19 969
19 19 190
13 13 893
11 11 846
9 18 61
19 20 821
12 12 5
5 17 94
14 14 851
14 16 83
17 17 49
7 16 211
11 20 71
15 15 537
13 18 462
2 3 313
17 20 464
13 15 429
4 13 385
14 20 730
20 20 88
19 19 171
3 17 574
20 20 725
20 20 894
13 13 84
2 4 308
2 4 913
8 10 831
14 20 571
5 18 876
10 19 208
19 19 82
20 20 148
11 18 965
1 3 796
1 19 269
13 14 97
1 1 110
16 17 109
4 7 796
14 18 320
9 19 240
15 18 788
14 16 667
1 20 840
4 19 145
11 13 923
2 9 783
20 20 107
3 11 680
20 20 578
13 20 821
18 19 220
16 20 556
10 19 791
19 19 300
19 20 504
2 11 49
16 17 186
1 13 179
4 12 455
1 5 980
5 16 416
15 20 35
15 15 672
1 14 570
11 13 688
20 20 631
13 18 252
14 19 647
13 15 466
13 13 988
11 11 827
5 17 365
17 19 724
1 15 30
10 19 702
11 20 175
1 4 188
11 20 86
18 19 553
9 12 490
2 7 750
3 13 564
2 19 279
8 10 269
6 18 889
11 13 887
13 13 912
14 17 617
4 7 344
20 20 345
8 19 79
16 17 854
9 16 499
20 20 243
14 15 29
20 20 371
10 12 540
20 20 8
9 19 991
12 16 23
8 18 805
15 19 959
10 18 883
18 18 907
9 18 168
11 13 478
10 14 83
10 18 234
17 19 93
7 16 606
5 9 104
17 18 880
2 13 466
15 17 76
16 16 556
7 11 378
4 14 388
15 17 854
15 17 831
6 17 597
4 11 781
9 20 769
10 19 551
6 20 196
8 20 86
17 19 979
10 12 246
10 11 671
20 20 180
9 10 774
17 18 580
9 9 352
5 8 140
6 9 191
10 17 682
18 20 177
5 18 922
8 18 734
10 15 394
20 20 867
14 15 145
14 18 558
20 20 403
17 20 946
10 13 706
7 13 241
6 16 826
1 18 706
7 11 859
14 15 795
9 19 69
3 10 765
5 20 420
6 8 972
8 8 647
2 3 450
12 18 171
13 14 774
6 14 496
8 10 797
10 18 973
3 10 274
3 11 38
1 5 172
17 19 239
15 17 474
6 8 820
6 13 703
17 18 951
4 14 883
15 20 641
3 5 787
13 13 234
13 19 950
4 4 461
6 19 27
5 12 602
9 16 222
15 18 224
15 20 136
20 20 761
12 12 935
10 18 891
2 13 407
1 2 314
2 19 226
13 14 132
1 10 515
18 20 766
3 7 120
16 16 490
6 19 639
2 12 906
15 15 766
7 19 847
12 20 442
16 18 247
16 19 627
1 7 221
18 18 699
12 17 694
5 12 5
18 20 936
16 20 244
8 15 128
19 19 275
6 14 827
17 17 37
4 19 534
15 16 649
4 8 871
13 19 776
13 14 932
9 10 579
12 16 973
19 20 361
18 19 535
4 19 961
6 9 200
16 18 293
3 17 644
7 11 47
9 9 672
8 20 53
8 12 392
7 17 583
11 17 412
17 17 572
15 20 732
1 11 542
15 17 942
7 18 946
13 15 707
1 3 526
17 19 928
5 9 25
5 5 974
6 8 465
19 19 962
17 17 797
10 16 178
18 20 698
12 14 270
16 20 435
7 8 526
19 20 201
20 20 580
19 19 735
7 13 324
13 16 102
14 17 373
8 16 239
5 9 194
6 17 625
17 18 143
9 14 369
14 15 314
12 20 91
6 6 736
9 16 459
3 12 141
15 18 641
13 15 172
6 15 366
12 20 939
8 16 712
16 20 6
10 11 615
15 18 491
5 5 857
1 12 962
4 17 14
12 19 560
16 20 761
8 18 646
16 18 100
12 15 860
10 17 127
18 20 366
13 16 841
11 18 654
3 8 742
4 15 141
14 16 37
8 20 54
9 19 347
15 20 119
15 15 203
18 18 394
1 19 957
5 13 654
8 20 747
15 19 480
19 19 11
18 20 527
4 18 952
2 6 393
20 20 366
19 19 44
14 14 671
20 20 952
10 19 153
12 17 207
5 6 339
10 18 649
8 14 730
13 20 236
19 20 724
20 20 223
13 16 82
7 13 449
12 13 367
8 19 785
9 15 68
12 20 808
2 20 245
12 20 173
19 19 221
18 18 428
7 10 773
3 6 96
15 16 806
15 15 846
8 19 580
15 15 284
12 19 291
13 13 160
16 19 761
20 20 687
5 10 721
1 17 152
4 19 682
4 13 321
10 17 237
4 12 543
6 18 956
14 17 985
18 18 720
14 18 837
11 20 340
4 20 437
17 19 722
19 19 400
15 15 577
11 13 923
14 14 140
18 18 922
12 17 73
17 18 342
2 10 165
11 15 865
8 12 348
17 18 196
10 14 902
14 15 426
1 7 304
16 18 145
7 11 907
3 12 257
10 18 733
15 16 74
